A	filename	PSG filename
UN	clock_h3_NREM_density	Hour 3 - Spindle density (count/min) in NREM stage (N1, N2, N3).
UO	clock_h3_R_density	Hour 3 - Spindle density (count/min) in REM stage.
UP	clock_h3_density	Hour 3 - Spindle density (count/min) in all stages.
UQ	clock_h3_N1_spindle_sec	Hour 3 - Average spindle duration (s) in N1 stage.
UR	clock_h3_N2_spindle_sec	Hour 3 - Average spindle duration (s) in N2 stage.
US	clock_h3_N3_spindle_sec	Hour 3 - Average spindle duration (s) in N3 stage.
UT	clock_h3_N2N3_spindle_sec	Hour 3 - Average spindle duration (s) in N2 and N3 stage.
UU	clock_h3_NREM_spindle_sec	Hour 3 - Average spindle duration (s) in NREM stage (N1, N2, N3).
UV	clock_h3_R_spindle_sec	Hour 3 - Average spindle duration (s) in REM stage.
UW	clock_h3_spindle_sec	Hour 3 - Average spindle duration (s) in all stages.
UX	clock_h3_N1_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
UY	clock_h3_N2_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
UZ	clock_h3_N3_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
VA	clock_h3_N2N3_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
VB	clock_h3_NREM_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
VC	clock_h3_R_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
VD	clock_h3_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
VE	clock_h3_N1_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in N1 stage.
VF	clock_h3_N2_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in N2 stage.
VG	clock_h3_N3_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in N3 stage.
VH	clock_h3_N2N3_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
VI	clock_h3_NREM_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
VJ	clock_h3_R_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in REM stage.
VK	clock_h3_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in all stages.
VL	clock_h3_N1_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in N1 stage.
VM	clock_h3_N2_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in N2 stage.
VN	clock_h3_N3_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in N3 stage.
VO	clock_h3_N2N3_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
VP	clock_h3_NREM_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
VQ	clock_h3_R_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in REM stage.
VR	clock_h3_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in all stages
VS	clock_h3_N1_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in N1 stage.
VT	clock_h3_N2_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in N2 stage.
VU	clock_h3_N3_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in N3 stage.
VV	clock_h3_N2N3_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in N2 and N3 stage.
VW	clock_h3_NREM_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
VX	clock_h3_R_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in REM stage.
VY	clock_h3_amp_rms_uV	Hour 3 - Average rms (Root Mean Square) amplitude (µV) in all stages
VZ	clock_h4_valid_min	Hour 4 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
WA	clock_h4_N1_valid_min	Hour 4 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
WB	clock_h4_N2_valid_min	Hour 4 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
WC	clock_h4_N3_valid_min	Hour 4 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
WD	clock_h4_N2N3_valid_min	Hour 4 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
WE	clock_h4_NREM_valid_min	Hour 4 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
WF	clock_h4_R_valid_min	Hour 4 - Valid (no artifact) duration (min) in REM stage available for detection.
WG	clock_h4_min	Hour 4 duration (min) minus the REM periods if excluded.
WH	clock_h4_N1_spindle_count	Hour 4 - Sleep spindle count in N1 stage.
WI	clock_h4_N2_spindle_count	Hour 4 - Sleep spindle count in N2 stage.
WJ	clock_h4_N3_spindle_count	Hour 4 - Sleep spindle count in N3 stage.
WK	clock_h4_N2N3_spindle_count	Hour 4 - Sleep spindle count in N2 and N3 stage.
WL	clock_h4_NREM_spindle_count	Hour 4 - Sleep spindle count in NREM stage (N1, N2, N3).
WM	clock_h4_R_spindle_count	Hour 4 - Sleep spindle count in REM stage.
WN	clock_h4_spindle_count	Hour 4 - Sleep spindle count in all stages.
WO	clock_h4_N1_density	Hour 4 - Spindle density (count/min) in N1 stage.
WP	clock_h4_N2_density	Hour 4 - Spindle density (count/min) in N2 stage.
WQ	clock_h4_N3_density	Hour 4 - Spindle density (count/min) in N3 stage.
WR	clock_h4_N2N3_density	Hour 4 - Spindle density (count/min) in N2 and N3 stage.
WS	clock_h4_NREM_density	Hour 4 - Spindle density (count/min) in NREM stage (N1, N2, N3).
WT	clock_h4_R_density	Hour 4 - Spindle density (count/min) in REM stage.
WU	clock_h4_density	Hour 4 - Spindle density (count/min) in all stages.
WV	clock_h4_N1_spindle_sec	Hour 4 - Average spindle duration (s) in N1 stage.
WW	clock_h4_N2_spindle_sec	Hour 4 - Average spindle duration (s) in N2 stage.
WX	clock_h4_N3_spindle_sec	Hour 4 - Average spindle duration (s) in N3 stage.
WY	clock_h4_N2N3_spindle_sec	Hour 4 - Average spindle duration (s) in N2 and N3 stage.
WZ	clock_h4_NREM_spindle_sec	Hour 4 - Average spindle duration (s) in NREM stage (N1, N2, N3).
XA	clock_h4_R_spindle_sec	Hour 4 - Average spindle duration (s) in REM stage.
XB	clock_h4_spindle_sec	Hour 4 - Average spindle duration (s) in all stages.
XC	clock_h4_N1_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
XD	clock_h4_N2_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
XE	clock_h4_N3_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
XF	clock_h4_N2N3_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
XG	clock_h4_NREM_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
XH	clock_h4_R_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
XI	clock_h4_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
XJ	clock_h4_N1_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in N1 stage.
XK	clock_h4_N2_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in N2 stage.
XL	clock_h4_N3_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in N3 stage.
XM	clock_h4_N2N3_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
XN	clock_h4_NREM_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
XO	clock_h4_R_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in REM stage.
XP	clock_h4_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in all stages.
XQ	clock_h4_N1_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in N1 stage.
XR	clock_h4_N2_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in N2 stage.
XS	clock_h4_N3_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in N3 stage.
XT	clock_h4_N2N3_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
XU	clock_h4_NREM_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
XV	clock_h4_R_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in REM stage.
XW	clock_h4_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in all stages
XX	clock_h4_N1_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in N1 stage.
XY	clock_h4_N2_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in N2 stage.
XZ	clock_h4_N3_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in N3 stage.
YA	clock_h4_N2N3_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in N2 and N3 stage.
YB	clock_h4_NREM_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
YC	clock_h4_R_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in REM stage.
YD	clock_h4_amp_rms_uV	Hour 4 - Average rms (Root Mean Square) amplitude (µV) in all stages
YE	clock_h5_valid_min	Hour 5 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
YF	clock_h5_N1_valid_min	Hour 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
YG	clock_h5_N2_valid_min	Hour 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
YH	clock_h5_N3_valid_min	Hour 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
YI	clock_h5_N2N3_valid_min	Hour 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
YJ	clock_h5_NREM_valid_min	Hour 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
YK	clock_h5_R_valid_min	Hour 5 - Valid (no artifact) duration (min) in REM stage available for detection.
YL	clock_h5_min	Hour 5 duration (min) minus the REM periods if excluded.
YM	clock_h5_N1_spindle_count	Hour 5 - Sleep spindle count in N1 stage.
YN	clock_h5_N2_spindle_count	Hour 5 - Sleep spindle count in N2 stage.
YO	clock_h5_N3_spindle_count	Hour 5 - Sleep spindle count in N3 stage.
YP	clock_h5_N2N3_spindle_count	Hour 5 - Sleep spindle count in N2 and N3 stage.
YQ	clock_h5_NREM_spindle_count	Hour 5 - Sleep spindle count in NREM stage (N1, N2, N3).
YR	clock_h5_R_spindle_count	Hour 5 - Sleep spindle count in REM stage.
YS	clock_h5_spindle_count	Hour 5 - Sleep spindle count in all stages.
YT	clock_h5_N1_density	Hour 5 - Spindle density (count/min) in N1 stage.
YU	clock_h5_N2_density	Hour 5 - Spindle density (count/min) in N2 stage.
YV	clock_h5_N3_density	Hour 5 - Spindle density (count/min) in N3 stage.
YW	clock_h5_N2N3_density	Hour 5 - Spindle density (count/min) in N2 and N3 stage.
YX	clock_h5_NREM_density	Hour 5 - Spindle density (count/min) in NREM stage (N1, N2, N3).
YY	clock_h5_R_density	Hour 5 - Spindle density (count/min) in REM stage.
YZ	clock_h5_density	Hour 5 - Spindle density (count/min) in all stages.
ZA	clock_h5_N1_spindle_sec	Hour 5 - Average spindle duration (s) in N1 stage.
ZB	clock_h5_N2_spindle_sec	Hour 5 - Average spindle duration (s) in N2 stage.
ZC	clock_h5_N3_spindle_sec	Hour 5 - Average spindle duration (s) in N3 stage.
ZD	clock_h5_N2N3_spindle_sec	Hour 5 - Average spindle duration (s) in N2 and N3 stage.
ZE	clock_h5_NREM_spindle_sec	Hour 5 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ZF	clock_h5_R_spindle_sec	Hour 5 - Average spindle duration (s) in REM stage.
ZG	clock_h5_spindle_sec	Hour 5 - Average spindle duration (s) in all stages.
ZH	clock_h5_N1_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ZI	clock_h5_N2_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ZJ	clock_h5_N3_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ZK	clock_h5_N2N3_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ZL	clock_h5_NREM_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ZM	clock_h5_R_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ZN	clock_h5_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ZO	clock_h5_N1_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N1 stage.
ZP	clock_h5_N2_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N2 stage.
ZQ	clock_h5_N3_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N3 stage.
ZR	clock_h5_N2N3_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ZS	clock_h5_NREM_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ZT	clock_h5_R_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in REM stage.
ZU	clock_h5_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in all stages.
ZV	clock_h5_N1_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in N1 stage.
ZW	clock_h5_N2_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in N2 stage.
ZX	clock_h5_N3_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in N3 stage.
ZY	clock_h5_N2N3_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
ZZ	clock_h5_NREM_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AAA	clock_h5_R_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in REM stage.
AAB	clock_h5_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in all stages
AAC	clock_h5_N1_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in N1 stage.
AAD	clock_h5_N2_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in N2 stage.
AAE	clock_h5_N3_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in N3 stage.
AAF	clock_h5_N2N3_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in N2 and N3 stage.
AAG	clock_h5_NREM_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AAH	clock_h5_R_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in REM stage.
AAI	clock_h5_amp_rms_uV	Hour 5 - Average rms (Root Mean Square) amplitude (µV) in all stages
AAJ	clock_h6_valid_min	Hour 6 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AAK	clock_h6_N1_valid_min	Hour 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AAL	clock_h6_N2_valid_min	Hour 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AAM	clock_h6_N3_valid_min	Hour 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AAN	clock_h6_N2N3_valid_min	Hour 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AAO	clock_h6_NREM_valid_min	Hour 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AAP	clock_h6_R_valid_min	Hour 6 - Valid (no artifact) duration (min) in REM stage available for detection.
AAQ	clock_h6_min	Hour 6 duration (min) minus the REM periods if excluded.
AAR	clock_h6_N1_spindle_count	Hour 6 - Sleep spindle count in N1 stage.
AAS	clock_h6_N2_spindle_count	Hour 6 - Sleep spindle count in N2 stage.
AAT	clock_h6_N3_spindle_count	Hour 6 - Sleep spindle count in N3 stage.
AAU	clock_h6_N2N3_spindle_count	Hour 6 - Sleep spindle count in N2 and N3 stage.
AAV	clock_h6_NREM_spindle_count	Hour 6 - Sleep spindle count in NREM stage (N1, N2, N3).
AAW	clock_h6_R_spindle_count	Hour 6 - Sleep spindle count in REM stage.
AAX	clock_h6_spindle_count	Hour 6 - Sleep spindle count in all stages.
AAY	clock_h6_N1_density	Hour 6 - Spindle density (count/min) in N1 stage.
AAZ	clock_h6_N2_density	Hour 6 - Spindle density (count/min) in N2 stage.
ABA	clock_h6_N3_density	Hour 6 - Spindle density (count/min) in N3 stage.
ABB	clock_h6_N2N3_density	Hour 6 - Spindle density (count/min) in N2 and N3 stage.
ABC	clock_h6_NREM_density	Hour 6 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ABD	clock_h6_R_density	Hour 6 - Spindle density (count/min) in REM stage.
ABE	clock_h6_density	Hour 6 - Spindle density (count/min) in all stages.
ABF	clock_h6_N1_spindle_sec	Hour 6 - Average spindle duration (s) in N1 stage.
ABG	clock_h6_N2_spindle_sec	Hour 6 - Average spindle duration (s) in N2 stage.
ABH	clock_h6_N3_spindle_sec	Hour 6 - Average spindle duration (s) in N3 stage.
ABI	clock_h6_N2N3_spindle_sec	Hour 6 - Average spindle duration (s) in N2 and N3 stage.
ABJ	clock_h6_NREM_spindle_sec	Hour 6 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ABK	clock_h6_R_spindle_sec	Hour 6 - Average spindle duration (s) in REM stage.
ABL	clock_h6_spindle_sec	Hour 6 - Average spindle duration (s) in all stages.
ABM	clock_h6_N1_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ABN	clock_h6_N2_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ABO	clock_h6_N3_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ABP	clock_h6_N2N3_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ABQ	clock_h6_NREM_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ABR	clock_h6_R_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ABS	clock_h6_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ABT	clock_h6_N1_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N1 stage.
ABU	clock_h6_N2_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N2 stage.
ABV	clock_h6_N3_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N3 stage.
ABW	clock_h6_N2N3_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ABX	clock_h6_NREM_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ABY	clock_h6_R_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in REM stage.
ABZ	clock_h6_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in all stages.
ACA	clock_h6_N1_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in N1 stage.
ACB	clock_h6_N2_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in N2 stage.
ACC	clock_h6_N3_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in N3 stage.
ACD	clock_h6_N2N3_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
ACE	clock_h6_NREM_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ACF	clock_h6_R_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in REM stage.
ACG	clock_h6_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in all stages
ACH	clock_h6_N1_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in N1 stage.
ACI	clock_h6_N2_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in N2 stage.
ACJ	clock_h6_N3_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in N3 stage.
ACK	clock_h6_N2N3_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in N2 and N3 stage.
ACL	clock_h6_NREM_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
ACM	clock_h6_R_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in REM stage.
ACN	clock_h6_amp_rms_uV	Hour 6 - Average rms (Root Mean Square) amplitude (µV) in all stages
ACO	clock_h7_valid_min	Hour 7 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ACP	clock_h7_N1_valid_min	Hour 7 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ACQ	clock_h7_N2_valid_min	Hour 7 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ACR	clock_h7_N3_valid_min	Hour 7 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ACS	clock_h7_N2N3_valid_min	Hour 7 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ACT	clock_h7_NREM_valid_min	Hour 7 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ACU	clock_h7_R_valid_min	Hour 7 - Valid (no artifact) duration (min) in REM stage available for detection.
ACV	clock_h7_min	Hour 7 duration (min) minus the REM periods if excluded.
ACW	clock_h7_N1_spindle_count	Hour 7 - Sleep spindle count in N1 stage.
ACX	clock_h7_N2_spindle_count	Hour 7 - Sleep spindle count in N2 stage.
ACY	clock_h7_N3_spindle_count	Hour 7 - Sleep spindle count in N3 stage.
ACZ	clock_h7_N2N3_spindle_count	Hour 7 - Sleep spindle count in N2 and N3 stage.
ADA	clock_h7_NREM_spindle_count	Hour 7 - Sleep spindle count in NREM stage (N1, N2, N3).
ADB	clock_h7_R_spindle_count	Hour 7 - Sleep spindle count in REM stage.
ADC	clock_h7_spindle_count	Hour 7 - Sleep spindle count in all stages.
ADD	clock_h7_N1_density	Hour 7 - Spindle density (count/min) in N1 stage.
ADE	clock_h7_N2_density	Hour 7 - Spindle density (count/min) in N2 stage.
ADF	clock_h7_N3_density	Hour 7 - Spindle density (count/min) in N3 stage.
ADG	clock_h7_N2N3_density	Hour 7 - Spindle density (count/min) in N2 and N3 stage.
ADH	clock_h7_NREM_density	Hour 7 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ADI	clock_h7_R_density	Hour 7 - Spindle density (count/min) in REM stage.
ADJ	clock_h7_density	Hour 7 - Spindle density (count/min) in all stages.
ADK	clock_h7_N1_spindle_sec	Hour 7 - Average spindle duration (s) in N1 stage.
ADL	clock_h7_N2_spindle_sec	Hour 7 - Average spindle duration (s) in N2 stage.
ADM	clock_h7_N3_spindle_sec	Hour 7 - Average spindle duration (s) in N3 stage.
ADN	clock_h7_N2N3_spindle_sec	Hour 7 - Average spindle duration (s) in N2 and N3 stage.
ADO	clock_h7_NREM_spindle_sec	Hour 7 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ADP	clock_h7_R_spindle_sec	Hour 7 - Average spindle duration (s) in REM stage.
ADQ	clock_h7_spindle_sec	Hour 7 - Average spindle duration (s) in all stages.
ADR	clock_h7_N1_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ADS	clock_h7_N2_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ADT	clock_h7_N3_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ADU	clock_h7_N2N3_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ADV	clock_h7_NREM_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ADW	clock_h7_R_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ADX	clock_h7_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ADY	clock_h7_N1_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N1 stage.
ADZ	clock_h7_N2_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N2 stage.
AEA	clock_h7_N3_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N3 stage.
AEB	clock_h7_N2N3_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AEC	clock_h7_NREM_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AED	clock_h7_R_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in REM stage.
AEE	clock_h7_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in all stages.
AEF	clock_h7_N1_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in N1 stage.
AEG	clock_h7_N2_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in N2 stage.
AEH	clock_h7_N3_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in N3 stage.
AEI	clock_h7_N2N3_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AEJ	clock_h7_NREM_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AEK	clock_h7_R_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in REM stage.
AEL	clock_h7_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in all stages
AEM	clock_h7_N1_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in N1 stage.
AEN	clock_h7_N2_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in N2 stage.
AEO	clock_h7_N3_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in N3 stage.
AEP	clock_h7_N2N3_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in N2 and N3 stage.
AEQ	clock_h7_NREM_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AER	clock_h7_R_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in REM stage.
AES	clock_h7_amp_rms_uV	Hour 7 - Average rms (Root Mean Square) amplitude (µV) in all stages
AET	clock_h8_valid_min	Hour 8 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
