A	filename	PSG filename
AKN	clock_h8_N3_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in N3 stage.
AKO	clock_h8_N2N3_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in N2 and N3 stage.
AKP	clock_h8_NREM_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AKQ	clock_h8_R_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in REM stage.
AKR	clock_h8_amp_rms_uV	Hour 8 - Average rms (Root Mean Square) amplitude (uV) in all stages
AKS	clock_h8_N1_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AKT	clock_h8_N2_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AKU	clock_h8_N3_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AKV	clock_h8_N2N3_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AKW	clock_h8_NREM_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AKX	clock_h8_R_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AKY	clock_h8_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AKZ	clock_h9_valid_min	Hour 9 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ALA	clock_h9_N1_valid_min	Hour 9 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ALB	clock_h9_N2_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ALC	clock_h9_N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ALD	clock_h9_N2N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ALE	clock_h9_NREM_valid_min	Hour 9 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ALF	clock_h9_R_valid_min	Hour 9 - Valid (no artifact) duration (min) in REM stage available for detection.
ALG	clock_h9_min	Hour 9 duration (min) minus the REM periods if excluded.
ALH	clock_h9_N1_spindle_count	Hour 9 - Sleep spindle count in N1 stage.
ALI	clock_h9_N2_spindle_count	Hour 9 - Sleep spindle count in N2 stage.
ALJ	clock_h9_N3_spindle_count	Hour 9 - Sleep spindle count in N3 stage.
ALK	clock_h9_N2N3_spindle_count	Hour 9 - Sleep spindle count in N2 and N3 stage.
ALL	clock_h9_NREM_spindle_count	Hour 9 - Sleep spindle count in NREM stage (N1, N2, N3).
ALM	clock_h9_R_spindle_count	Hour 9 - Sleep spindle count in REM stage.
ALN	clock_h9_spindle_count	Hour 9 - Sleep spindle count in all stages.
ALO	clock_h9_N1_density	Hour 9 - Spindle density (count/min) in N1 stage.
ALP	clock_h9_N2_density	Hour 9 - Spindle density (count/min) in N2 stage.
ALQ	clock_h9_N3_density	Hour 9 - Spindle density (count/min) in N3 stage.
ALR	clock_h9_N2N3_density	Hour 9 - Spindle density (count/min) in N2 and N3 stage.
ALS	clock_h9_NREM_density	Hour 9 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ALT	clock_h9_R_density	Hour 9 - Spindle density (count/min) in REM stage.
ALU	clock_h9_density	Hour 9 - Spindle density (count/min) in all stages.
ALV	clock_h9_N1_spindle_sec	Hour 9 - Average spindle duration (s) in N1 stage.
ALW	clock_h9_N2_spindle_sec	Hour 9 - Average spindle duration (s) in N2 stage.
ALX	clock_h9_N3_spindle_sec	Hour 9 - Average spindle duration (s) in N3 stage.
ALY	clock_h9_N2N3_spindle_sec	Hour 9 - Average spindle duration (s) in N2 and N3 stage.
ALZ	clock_h9_NREM_spindle_sec	Hour 9 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AMA	clock_h9_R_spindle_sec	Hour 9 - Average spindle duration (s) in REM stage.
AMB	clock_h9_spindle_sec	Hour 9 - Average spindle duration (s) in all stages.
AMC	clock_h9_N1_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AMD	clock_h9_N2_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AME	clock_h9_N3_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AMF	clock_h9_N2N3_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AMG	clock_h9_NREM_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AMH	clock_h9_R_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AMI	clock_h9_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AMJ	clock_h9_N1_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N1 stage.
AMK	clock_h9_N2_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N2 stage.
AML	clock_h9_N3_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N3 stage.
AMM	clock_h9_N2N3_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AMN	clock_h9_NREM_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AMO	clock_h9_R_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in REM stage.
AMP	clock_h9_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in all stages.
AMQ	clock_h9_N1_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in N1 stage.
AMR	clock_h9_N2_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in N2 stage.
AMS	clock_h9_N3_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in N3 stage.
AMT	clock_h9_N2N3_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AMU	clock_h9_NREM_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AMV	clock_h9_R_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in REM stage.
AMW	clock_h9_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in all stages
AMX	clock_h9_N1_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in N1 stage.
AMY	clock_h9_N2_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in N2 stage.
AMZ	clock_h9_N3_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in N3 stage.
ANA	clock_h9_N2N3_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in N2 and N3 stage.
ANB	clock_h9_NREM_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
ANC	clock_h9_R_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in REM stage.
AND	clock_h9_amp_rms_uV	Hour 9 - Average rms (Root Mean Square) amplitude (uV) in all stages
ANE	clock_h9_N1_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
ANF	clock_h9_N2_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
ANG	clock_h9_N3_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
ANH	clock_h9_N2N3_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
ANI	clock_h9_NREM_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
ANJ	clock_h9_R_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
ANK	clock_h9_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
ANL	stage_h1_N1_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ANM	stage_h1_N2_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ANN	stage_h1_N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ANO	stage_h1_N2N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ANP	stage_h1_NREM_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ANQ	stage_h1_R_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in REM stage available for detection.
ANR	stage_h1_min	Stage Hour 1 duration (min) minus the REM periods if excluded.
ANS	stage_h1_N1_spindle_count	Stage Hour 1 - Sleep spindle count in N1 stage.
ANT	stage_h1_N2_spindle_count	Stage Hour 1 - Sleep spindle count in N2 stage.
ANU	stage_h1_N3_spindle_count	Stage Hour 1 - Sleep spindle count in N3 stage.
ANV	stage_h1_N2N3_spindle_count	Stage Hour 1 - Sleep spindle count in N2 and N3 stage.
ANW	stage_h1_NREM_spindle_count	Stage Hour 1 - Sleep spindle count in NREM stage (N1, N2, N3).
ANX	stage_h1_R_spindle_count	Stage Hour 1 - Sleep spindle count in REM stage.
ANY	stage_h1_spindle_count	Stage Hour 1 - Sleep spindle count in all stages.
ANZ	stage_h1_N1_density	Stage Hour 1 - Spindle density (count/min) in N1 stage.
AOA	stage_h1_N2_density	Stage Hour 1 - Spindle density (count/min) in N2 stage.
AOB	stage_h1_N3_density	Stage Hour 1 - Spindle density (count/min) in N3 stage.
AOC	stage_h1_N2N3_density	Stage Hour 1 - Spindle density (count/min) in N2 and N3 stage.
AOD	stage_h1_NREM_density	Stage Hour 1 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AOE	stage_h1_R_density	Stage Hour 1 - Spindle density (count/min) in REM stage.
AOF	stage_h1_N1_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N1 stage.
AOG	stage_h1_N2_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N2 stage.
AOH	stage_h1_N3_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N3 stage.
AOI	stage_h1_N2N3_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N2 and N3 stage.
AOJ	stage_h1_NREM_spindle_sec	Stage Hour 1 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AOK	stage_h1_R_spindle_sec	Stage Hour 1 - Average spindle duration (s) in REM stage.
AOL	stage_h1_spindle_sec	Stage Hour 1 - Average spindle duration (s) in all stages.
AOM	stage_h1_N1_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AON	stage_h1_N2_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AOO	stage_h1_N3_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AOP	stage_h1_N2N3_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AOQ	stage_h1_NREM_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AOR	stage_h1_R_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AOS	stage_h1_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AOT	stage_h1_N1_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N1 stage.
AOU	stage_h1_N2_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N2 stage.
AOV	stage_h1_N3_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N3 stage.
AOW	stage_h1_N2N3_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AOX	stage_h1_NREM_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AOY	stage_h1_R_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in REM stage.
AOZ	stage_h1_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in all stages.
APA	stage_h1_N1_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in N1 stage.
APB	stage_h1_N2_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in N2 stage.
APC	stage_h1_N3_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in N3 stage.
APD	stage_h1_N2N3_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
APE	stage_h1_NREM_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
APF	stage_h1_R_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in REM stage.
APG	stage_h1_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in all stages
APH	stage_h1_N1_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in N1 stage.
API	stage_h1_N2_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in N2 stage.
APJ	stage_h1_N3_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in N3 stage.
APK	stage_h1_N2N3_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in N2 and N3 stage.
APL	stage_h1_NREM_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
APM	stage_h1_R_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in REM stage.
APN	stage_h1_amp_rms_uV	Stage Hour 1 - Average rms (Root Mean Square) amplitude (uV) in all stages
APO	stage_h1_N1_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
APP	stage_h1_N2_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
APQ	stage_h1_N3_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
APR	stage_h1_N2N3_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
APS	stage_h1_NREM_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
APT	stage_h1_R_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
APU	stage_h1_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
APV	stage_h2_N1_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
APW	stage_h2_N2_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
APX	stage_h2_N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
APY	stage_h2_N2N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
APZ	stage_h2_NREM_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AQA	stage_h2_R_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in REM stage available for detection.
AQB	stage_h2_min	Stage Hour 2 duration (min) minus the REM periods if excluded.
AQC	stage_h2_N1_spindle_count	Stage Hour 2 - Sleep spindle count in N1 stage.
AQD	stage_h2_N2_spindle_count	Stage Hour 2 - Sleep spindle count in N2 stage.
AQE	stage_h2_N3_spindle_count	Stage Hour 2 - Sleep spindle count in N3 stage.
AQF	stage_h2_N2N3_spindle_count	Stage Hour 2 - Sleep spindle count in N2 and N3 stage.
AQG	stage_h2_NREM_spindle_count	Stage Hour 2 - Sleep spindle count in NREM stage (N1, N2, N3).
AQH	stage_h2_R_spindle_count	Stage Hour 2 - Sleep spindle count in REM stage.
AQI	stage_h2_spindle_count	Stage Hour 2 - Sleep spindle count in all stages.
AQJ	stage_h2_N1_density	Stage Hour 2 - Spindle density (count/min) in N1 stage.
AQK	stage_h2_N2_density	Stage Hour 2 - Spindle density (count/min) in N2 stage.
AQL	stage_h2_N3_density	Stage Hour 2 - Spindle density (count/min) in N3 stage.
AQM	stage_h2_N2N3_density	Stage Hour 2 - Spindle density (count/min) in N2 and N3 stage.
AQN	stage_h2_NREM_density	Stage Hour 2 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AQO	stage_h2_R_density	Stage Hour 2 - Spindle density (count/min) in REM stage.
AQP	stage_h2_N1_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N1 stage.
AQQ	stage_h2_N2_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N2 stage.
AQR	stage_h2_N3_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N3 stage.
AQS	stage_h2_N2N3_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N2 and N3 stage.
AQT	stage_h2_NREM_spindle_sec	Stage Hour 2 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AQU	stage_h2_R_spindle_sec	Stage Hour 2 - Average spindle duration (s) in REM stage.
AQV	stage_h2_spindle_sec	Stage Hour 2 - Average spindle duration (s) in all stages.
AQW	stage_h2_N1_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AQX	stage_h2_N2_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AQY	stage_h2_N3_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AQZ	stage_h2_N2N3_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ARA	stage_h2_NREM_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ARB	stage_h2_R_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ARC	stage_h2_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ARD	stage_h2_N1_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N1 stage.
ARE	stage_h2_N2_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N2 stage.
ARF	stage_h2_N3_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N3 stage.
ARG	stage_h2_N2N3_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ARH	stage_h2_NREM_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ARI	stage_h2_R_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in REM stage.
ARJ	stage_h2_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in all stages.
ARK	stage_h2_N1_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in N1 stage.
ARL	stage_h2_N2_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in N2 stage.
ARM	stage_h2_N3_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in N3 stage.
ARN	stage_h2_N2N3_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
ARO	stage_h2_NREM_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
ARP	stage_h2_R_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in REM stage.
ARQ	stage_h2_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in all stages
ARR	stage_h2_N1_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in N1 stage.
ARS	stage_h2_N2_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in N2 stage.
ART	stage_h2_N3_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in N3 stage.
ARU	stage_h2_N2N3_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in N2 and N3 stage.
ARV	stage_h2_NREM_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
ARW	stage_h2_R_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in REM stage.
ARX	stage_h2_amp_rms_uV	Stage Hour 2 - Average rms (Root Mean Square) amplitude (uV) in all stages
ARY	stage_h2_N1_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
ARZ	stage_h2_N2_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
ASA	stage_h2_N3_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
ASB	stage_h2_N2N3_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
ASC	stage_h2_NREM_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
ASD	stage_h2_R_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
ASE	stage_h2_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
ASF	stage_h3_N1_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ASG	stage_h3_N2_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ASH	stage_h3_N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ASI	stage_h3_N2N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ASJ	stage_h3_NREM_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ASK	stage_h3_R_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in REM stage available for detection.
ASL	stage_h3_min	Stage Hour 3 duration (min) minus the REM periods if excluded.
ASM	stage_h3_N1_spindle_count	Stage Hour 3 - Sleep spindle count in N1 stage.
ASN	stage_h3_N2_spindle_count	Stage Hour 3 - Sleep spindle count in N2 stage.
ASO	stage_h3_N3_spindle_count	Stage Hour 3 - Sleep spindle count in N3 stage.
ASP	stage_h3_N2N3_spindle_count	Stage Hour 3 - Sleep spindle count in N2 and N3 stage.
ASQ	stage_h3_NREM_spindle_count	Stage Hour 3 - Sleep spindle count in NREM stage (N1, N2, N3).
ASR	stage_h3_R_spindle_count	Stage Hour 3 - Sleep spindle count in REM stage.
ASS	stage_h3_spindle_count	Stage Hour 3 - Sleep spindle count in all stages.
AST	stage_h3_N1_density	Stage Hour 3 - Spindle density (count/min) in N1 stage.
ASU	stage_h3_N2_density	Stage Hour 3 - Spindle density (count/min) in N2 stage.
ASV	stage_h3_N3_density	Stage Hour 3 - Spindle density (count/min) in N3 stage.
ASW	stage_h3_N2N3_density	Stage Hour 3 - Spindle density (count/min) in N2 and N3 stage.
ASX	stage_h3_NREM_density	Stage Hour 3 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ASY	stage_h3_R_density	Stage Hour 3 - Spindle density (count/min) in REM stage.
ASZ	stage_h3_N1_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N1 stage.
ATA	stage_h3_N2_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N2 stage.
ATB	stage_h3_N3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N3 stage.
ATC	stage_h3_N2N3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N2 and N3 stage.
ATD	stage_h3_NREM_spindle_sec	Stage Hour 3 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ATE	stage_h3_R_spindle_sec	Stage Hour 3 - Average spindle duration (s) in REM stage.
ATF	stage_h3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in all stages.
ATG	stage_h3_N1_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ATH	stage_h3_N2_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ATI	stage_h3_N3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ATJ	stage_h3_N2N3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ATK	stage_h3_NREM_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ATL	stage_h3_R_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ATM	stage_h3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ATN	stage_h3_N1_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N1 stage.
ATO	stage_h3_N2_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N2 stage.
ATP	stage_h3_N3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N3 stage.
ATQ	stage_h3_N2N3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ATR	stage_h3_NREM_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ATS	stage_h3_R_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in REM stage.
ATT	stage_h3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in all stages.
ATU	stage_h3_N1_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in N1 stage.
ATV	stage_h3_N2_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in N2 stage.
ATW	stage_h3_N3_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in N3 stage.
