A	filename	PSG filename
AQF	stage_h4_N3_spindle_sec	Stage Hour 4 - Average spindle duration (s) in N3 stage.
AQG	stage_h4_N2N3_spindle_sec	Stage Hour 4 - Average spindle duration (s) in N2 and N3 stage.
AQH	stage_h4_NREM_spindle_sec	Stage Hour 4 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AQI	stage_h4_R_spindle_sec	Stage Hour 4 - Average spindle duration (s) in REM stage.
AQJ	stage_h4_spindle_sec	Stage Hour 4 - Average spindle duration (s) in all stages.
AQK	stage_h4_N1_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AQL	stage_h4_N2_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AQM	stage_h4_N3_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AQN	stage_h4_N2N3_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AQO	stage_h4_NREM_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AQP	stage_h4_R_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AQQ	stage_h4_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AQR	stage_h4_N1_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in N1 stage.
AQS	stage_h4_N2_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in N2 stage.
AQT	stage_h4_N3_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in N3 stage.
AQU	stage_h4_N2N3_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AQV	stage_h4_NREM_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AQW	stage_h4_R_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in REM stage.
AQX	stage_h4_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in all stages.
AQY	stage_h4_N1_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (µV) in N1 stage.
AQZ	stage_h4_N2_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (µV) in N2 stage.
ARA	stage_h4_N3_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (µV) in N3 stage.
ARB	stage_h4_N2N3_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
ARC	stage_h4_NREM_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ARD	stage_h4_R_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (µV) in REM stage.
ARE	stage_h4_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (µV) in all stages
ARF	stage_h4_N1_amp_rms_uV	Stage Hour 4 - Average rms amplitude (µV) in N1 stage.
ARG	stage_h4_N2_amp_rms_uV	Stage Hour 4 - Average rms amplitude (µV) in N2 stage.
ARH	stage_h4_N3_amp_rms_uV	Stage Hour 4 - Average rms amplitude (µV) in N3 stage.
ARI	stage_h4_N2N3_amp_rms_uV	Stage Hour 4 - Average rms amplitude (µV) in N2 and N3 stage.
ARJ	stage_h4_NREM_amp_rms_uV	Stage Hour 4 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
ARK	stage_h4_R_amp_rms_uV	Stage Hour 4 - Average rms amplitude (µV) in REM stage.
ARL	stage_h4_amp_rms_uV	Stage Hour 4 - Average rms (Root Mean Square) amplitude (µV) in all stages
ARM	stage_h5_N1_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ARN	stage_h5_N2_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ARO	stage_h5_N3_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ARP	stage_h5_N2N3_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ARQ	stage_h5_NREM_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ARR	stage_h5_R_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in REM stage available for detection.
ARS	stage_h5_min	Stage Hour 5 duration (min) minus the REM periods if excluded.
ART	stage_h5_N1_spindle_count	Stage Hour 5 - Sleep spindle count in N1 stage.
ARU	stage_h5_N2_spindle_count	Stage Hour 5 - Sleep spindle count in N2 stage.
ARV	stage_h5_N3_spindle_count	Stage Hour 5 - Sleep spindle count in N3 stage.
ARW	stage_h5_N2N3_spindle_count	Stage Hour 5 - Sleep spindle count in N2 and N3 stage.
ARX	stage_h5_NREM_spindle_count	Stage Hour 5 - Sleep spindle count in NREM stage (N1, N2, N3).
ARY	stage_h5_R_spindle_count	Stage Hour 5 - Sleep spindle count in REM stage.
ARZ	stage_h5_spindle_count	Stage Hour 5 - Sleep spindle count in all stages.
ASA	stage_h5_N1_density	Stage Hour 5 - Spindle density (count/min) in N1 stage.
ASB	stage_h5_N2_density	Stage Hour 5 - Spindle density (count/min) in N2 stage.
ASC	stage_h5_N3_density	Stage Hour 5 - Spindle density (count/min) in N3 stage.
ASD	stage_h5_N2N3_density	Stage Hour 5 - Spindle density (count/min) in N2 and N3 stage.
ASE	stage_h5_NREM_density	Stage Hour 5 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ASF	stage_h5_R_density	Stage Hour 5 - Spindle density (count/min) in REM stage.
ASG	stage_h5_N1_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N1 stage.
ASH	stage_h5_N2_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N2 stage.
ASI	stage_h5_N3_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N3 stage.
ASJ	stage_h5_N2N3_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N2 and N3 stage.
ASK	stage_h5_NREM_spindle_sec	Stage Hour 5 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ASL	stage_h5_R_spindle_sec	Stage Hour 5 - Average spindle duration (s) in REM stage.
ASM	stage_h5_spindle_sec	Stage Hour 5 - Average spindle duration (s) in all stages.
ASN	stage_h5_N1_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ASO	stage_h5_N2_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ASP	stage_h5_N3_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ASQ	stage_h5_N2N3_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ASR	stage_h5_NREM_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ASS	stage_h5_R_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AST	stage_h5_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ASU	stage_h5_N1_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N1 stage.
ASV	stage_h5_N2_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N2 stage.
ASW	stage_h5_N3_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N3 stage.
ASX	stage_h5_N2N3_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ASY	stage_h5_NREM_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ASZ	stage_h5_R_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in REM stage.
ATA	stage_h5_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in all stages.
ATB	stage_h5_N1_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (µV) in N1 stage.
ATC	stage_h5_N2_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (µV) in N2 stage.
ATD	stage_h5_N3_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (µV) in N3 stage.
ATE	stage_h5_N2N3_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
ATF	stage_h5_NREM_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ATG	stage_h5_R_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (µV) in REM stage.
ATH	stage_h5_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (µV) in all stages
ATI	stage_h5_N1_amp_rms_uV	Stage Hour 5 - Average rms amplitude (µV) in N1 stage.
ATJ	stage_h5_N2_amp_rms_uV	Stage Hour 5 - Average rms amplitude (µV) in N2 stage.
ATK	stage_h5_N3_amp_rms_uV	Stage Hour 5 - Average rms amplitude (µV) in N3 stage.
ATL	stage_h5_N2N3_amp_rms_uV	Stage Hour 5 - Average rms amplitude (µV) in N2 and N3 stage.
ATM	stage_h5_NREM_amp_rms_uV	Stage Hour 5 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
ATN	stage_h5_R_amp_rms_uV	Stage Hour 5 - Average rms amplitude (µV) in REM stage.
ATO	stage_h5_amp_rms_uV	Stage Hour 5 - Average rms (Root Mean Square) amplitude (µV) in all stages
ATP	stage_h6_N1_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ATQ	stage_h6_N2_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ATR	stage_h6_N3_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ATS	stage_h6_N2N3_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ATT	stage_h6_NREM_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ATU	stage_h6_R_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in REM stage available for detection.
ATV	stage_h6_min	Stage Hour 6 duration (min) minus the REM periods if excluded.
ATW	stage_h6_N1_spindle_count	Stage Hour 6 - Sleep spindle count in N1 stage.
ATX	stage_h6_N2_spindle_count	Stage Hour 6 - Sleep spindle count in N2 stage.
ATY	stage_h6_N3_spindle_count	Stage Hour 6 - Sleep spindle count in N3 stage.
ATZ	stage_h6_N2N3_spindle_count	Stage Hour 6 - Sleep spindle count in N2 and N3 stage.
AUA	stage_h6_NREM_spindle_count	Stage Hour 6 - Sleep spindle count in NREM stage (N1, N2, N3).
AUB	stage_h6_R_spindle_count	Stage Hour 6 - Sleep spindle count in REM stage.
AUC	stage_h6_spindle_count	Stage Hour 6 - Sleep spindle count in all stages.
AUD	stage_h6_N1_density	Stage Hour 6 - Spindle density (count/min) in N1 stage.
AUE	stage_h6_N2_density	Stage Hour 6 - Spindle density (count/min) in N2 stage.
AUF	stage_h6_N3_density	Stage Hour 6 - Spindle density (count/min) in N3 stage.
AUG	stage_h6_N2N3_density	Stage Hour 6 - Spindle density (count/min) in N2 and N3 stage.
AUH	stage_h6_NREM_density	Stage Hour 6 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AUI	stage_h6_R_density	Stage Hour 6 - Spindle density (count/min) in REM stage.
AUJ	stage_h6_N1_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N1 stage.
AUK	stage_h6_N2_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N2 stage.
AUL	stage_h6_N3_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N3 stage.
AUM	stage_h6_N2N3_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N2 and N3 stage.
AUN	stage_h6_NREM_spindle_sec	Stage Hour 6 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AUO	stage_h6_R_spindle_sec	Stage Hour 6 - Average spindle duration (s) in REM stage.
AUP	stage_h6_spindle_sec	Stage Hour 6 - Average spindle duration (s) in all stages.
AUQ	stage_h6_N1_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AUR	stage_h6_N2_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AUS	stage_h6_N3_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AUT	stage_h6_N2N3_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AUU	stage_h6_NREM_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AUV	stage_h6_R_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AUW	stage_h6_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AUX	stage_h6_N1_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N1 stage.
AUY	stage_h6_N2_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N2 stage.
AUZ	stage_h6_N3_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N3 stage.
AVA	stage_h6_N2N3_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AVB	stage_h6_NREM_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AVC	stage_h6_R_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in REM stage.
AVD	stage_h6_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in all stages.
AVE	stage_h6_N1_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (µV) in N1 stage.
AVF	stage_h6_N2_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (µV) in N2 stage.
AVG	stage_h6_N3_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (µV) in N3 stage.
AVH	stage_h6_N2N3_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AVI	stage_h6_NREM_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AVJ	stage_h6_R_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (µV) in REM stage.
AVK	stage_h6_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (µV) in all stages
AVL	stage_h6_N1_amp_rms_uV	Stage Hour 6 - Average rms amplitude (µV) in N1 stage.
AVM	stage_h6_N2_amp_rms_uV	Stage Hour 6 - Average rms amplitude (µV) in N2 stage.
AVN	stage_h6_N3_amp_rms_uV	Stage Hour 6 - Average rms amplitude (µV) in N3 stage.
AVO	stage_h6_N2N3_amp_rms_uV	Stage Hour 6 - Average rms amplitude (µV) in N2 and N3 stage.
AVP	stage_h6_NREM_amp_rms_uV	Stage Hour 6 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AVQ	stage_h6_R_amp_rms_uV	Stage Hour 6 - Average rms amplitude (µV) in REM stage.
AVR	stage_h6_amp_rms_uV	Stage Hour 6 - Average rms (Root Mean Square) amplitude (µV) in all stages
AVS	stage_h7_N1_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AVT	stage_h7_N2_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AVU	stage_h7_N3_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AVV	stage_h7_N2N3_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AVW	stage_h7_NREM_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AVX	stage_h7_R_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in REM stage available for detection.
AVY	stage_h7_min	Stage Hour 7 duration (min) minus the REM periods if excluded.
AVZ	stage_h7_N1_spindle_count	Stage Hour 7 - Sleep spindle count in N1 stage.
AWA	stage_h7_N2_spindle_count	Stage Hour 7 - Sleep spindle count in N2 stage.
AWB	stage_h7_N3_spindle_count	Stage Hour 7 - Sleep spindle count in N3 stage.
AWC	stage_h7_N2N3_spindle_count	Stage Hour 7 - Sleep spindle count in N2 and N3 stage.
AWD	stage_h7_NREM_spindle_count	Stage Hour 7 - Sleep spindle count in NREM stage (N1, N2, N3).
AWE	stage_h7_R_spindle_count	Stage Hour 7 - Sleep spindle count in REM stage.
AWF	stage_h7_spindle_count	Stage Hour 7 - Sleep spindle count in all stages.
AWG	stage_h7_N1_density	Stage Hour 7 - Spindle density (count/min) in N1 stage.
AWH	stage_h7_N2_density	Stage Hour 7 - Spindle density (count/min) in N2 stage.
AWI	stage_h7_N3_density	Stage Hour 7 - Spindle density (count/min) in N3 stage.
AWJ	stage_h7_N2N3_density	Stage Hour 7 - Spindle density (count/min) in N2 and N3 stage.
AWK	stage_h7_NREM_density	Stage Hour 7 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AWL	stage_h7_R_density	Stage Hour 7 - Spindle density (count/min) in REM stage.
AWM	stage_h7_N1_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N1 stage.
AWN	stage_h7_N2_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N2 stage.
AWO	stage_h7_N3_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N3 stage.
AWP	stage_h7_N2N3_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N2 and N3 stage.
AWQ	stage_h7_NREM_spindle_sec	Stage Hour 7 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AWR	stage_h7_R_spindle_sec	Stage Hour 7 - Average spindle duration (s) in REM stage.
AWS	stage_h7_spindle_sec	Stage Hour 7 - Average spindle duration (s) in all stages.
AWT	stage_h7_N1_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AWU	stage_h7_N2_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AWV	stage_h7_N3_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AWW	stage_h7_N2N3_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AWX	stage_h7_NREM_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AWY	stage_h7_R_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AWZ	stage_h7_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AXA	stage_h7_N1_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N1 stage.
AXB	stage_h7_N2_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N2 stage.
AXC	stage_h7_N3_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N3 stage.
AXD	stage_h7_N2N3_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AXE	stage_h7_NREM_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AXF	stage_h7_R_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in REM stage.
AXG	stage_h7_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in all stages.
AXH	stage_h7_N1_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (µV) in N1 stage.
AXI	stage_h7_N2_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (µV) in N2 stage.
AXJ	stage_h7_N3_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (µV) in N3 stage.
AXK	stage_h7_N2N3_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AXL	stage_h7_NREM_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AXM	stage_h7_R_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (µV) in REM stage.
AXN	stage_h7_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (µV) in all stages
AXO	stage_h7_N1_amp_rms_uV	Stage Hour 7 - Average rms amplitude (µV) in N1 stage.
AXP	stage_h7_N2_amp_rms_uV	Stage Hour 7 - Average rms amplitude (µV) in N2 stage.
AXQ	stage_h7_N3_amp_rms_uV	Stage Hour 7 - Average rms amplitude (µV) in N3 stage.
AXR	stage_h7_N2N3_amp_rms_uV	Stage Hour 7 - Average rms amplitude (µV) in N2 and N3 stage.
AXS	stage_h7_NREM_amp_rms_uV	Stage Hour 7 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AXT	stage_h7_R_amp_rms_uV	Stage Hour 7 - Average rms amplitude (µV) in REM stage.
AXU	stage_h7_amp_rms_uV	Stage Hour 7 - Average rms (Root Mean Square) amplitude (µV) in all stages
AXV	stage_h8_N1_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AXW	stage_h8_N2_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AXX	stage_h8_N3_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AXY	stage_h8_N2N3_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AXZ	stage_h8_NREM_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AYA	stage_h8_R_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in REM stage available for detection.
AYB	stage_h8_min	Stage Hour 8 duration (min) minus the REM periods if excluded.
AYC	stage_h8_N1_spindle_count	Stage Hour 8 - Sleep spindle count in N1 stage.
AYD	stage_h8_N2_spindle_count	Stage Hour 8 - Sleep spindle count in N2 stage.
AYE	stage_h8_N3_spindle_count	Stage Hour 8 - Sleep spindle count in N3 stage.
AYF	stage_h8_N2N3_spindle_count	Stage Hour 8 - Sleep spindle count in N2 and N3 stage.
AYG	stage_h8_NREM_spindle_count	Stage Hour 8 - Sleep spindle count in NREM stage (N1, N2, N3).
AYH	stage_h8_R_spindle_count	Stage Hour 8 - Sleep spindle count in REM stage.
AYI	stage_h8_spindle_count	Stage Hour 8 - Sleep spindle count in all stages.
AYJ	stage_h8_N1_density	Stage Hour 8 - Spindle density (count/min) in N1 stage.
AYK	stage_h8_N2_density	Stage Hour 8 - Spindle density (count/min) in N2 stage.
AYL	stage_h8_N3_density	Stage Hour 8 - Spindle density (count/min) in N3 stage.
AYM	stage_h8_N2N3_density	Stage Hour 8 - Spindle density (count/min) in N2 and N3 stage.
AYN	stage_h8_NREM_density	Stage Hour 8 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AYO	stage_h8_R_density	Stage Hour 8 - Spindle density (count/min) in REM stage.
AYP	stage_h8_N1_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N1 stage.
AYQ	stage_h8_N2_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N2 stage.
AYR	stage_h8_N3_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N3 stage.
AYS	stage_h8_N2N3_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N2 and N3 stage.
AYT	stage_h8_NREM_spindle_sec	Stage Hour 8 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AYU	stage_h8_R_spindle_sec	Stage Hour 8 - Average spindle duration (s) in REM stage.
AYV	stage_h8_spindle_sec	Stage Hour 8 - Average spindle duration (s) in all stages.
AYW	stage_h8_N1_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AYX	stage_h8_N2_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AYY	stage_h8_N3_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AYZ	stage_h8_N2N3_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AZA	stage_h8_NREM_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AZB	stage_h8_R_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AZC	stage_h8_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AZD	stage_h8_N1_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N1 stage.
AZE	stage_h8_N2_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N2 stage.
AZF	stage_h8_N3_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N3 stage.
AZG	stage_h8_N2N3_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AZH	stage_h8_NREM_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AZI	stage_h8_R_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in REM stage.
AZJ	stage_h8_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in all stages.
AZK	stage_h8_N1_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (µV) in N1 stage.
AZL	stage_h8_N2_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (µV) in N2 stage.
AZM	stage_h8_N3_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (µV) in N3 stage.
AZN	stage_h8_N2N3_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AZO	stage_h8_NREM_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AZP	stage_h8_R_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (µV) in REM stage.
AZQ	stage_h8_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (µV) in all stages
AZR	stage_h8_N1_amp_rms_uV	Stage Hour 8 - Average rms amplitude (µV) in N1 stage.
AZS	stage_h8_N2_amp_rms_uV	Stage Hour 8 - Average rms amplitude (µV) in N2 stage.
