A	filename	PSG filename
AQZ	clock_h7_N1_sw_count	Hour 7 - Slow wave count in N1 stage.
ARA	clock_h7_N2_sw_count	Hour 7 - Slow wave count in N2 stage.
ARB	clock_h7_N3_sw_count	Hour 7 - Slow wave count in N3 stage.
ARC	clock_h7_N2N3_sw_count	Hour 7 - Slow wave count in N2 and N3 stage.
ARD	clock_h7_NREM_sw_count	Hour 7 - Slow wave count in NREM stage (N1, N2, N3).
ARE	clock_h7_R_sw_count	Hour 7 - Slow wave count in REM stage.
ARF	clock_h7_sw_count	Hour 7 - Slow wave count in all stages.
ARG	clock_h7_N1_sw_sec	Hour 7 - Average slow wave duration (s) in N1 stage.
ARH	clock_h7_N2_sw_sec	Hour 7 - Average slow wave duration (s) in N2 stage.
ARI	clock_h7_N3_sw_sec	Hour 7 - Average slow wave duration (s) in N3 stage.
ARJ	clock_h7_N2N3_sw_sec	Hour 7 - Average slow wave duration (s) in N2 and N3 stage.
ARK	clock_h7_NREM_sw_sec	Hour 7 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
ARL	clock_h7_R_sw_sec	Hour 7 - Average slow wave duration (s) in REM stage.
ARM	clock_h7_sw_sec	Hour 7 - Average slow wave duration (s) in all stages.
ARN	clock_h7_N1_pkpk_amp_uV	Hour 7 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
ARO	clock_h7_N2_pkpk_amp_uV	Hour 7 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
ARP	clock_h7_N3_pkpk_amp_uV	Hour 7 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
ARQ	clock_h7_N2N3_pkpk_amp_uV	Hour 7 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
ARR	clock_h7_NREM_pkpk_amp_uV	Hour 7 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ARS	clock_h7_R_pkpk_amp_uV	Hour 7 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
ART	clock_h7_pkpk_amp_uV	Hour 7 - Average slow wave peak-to-peak amplitude (µV) in all stages.
ARU	clock_h7_N1_freq_Hz	Hour 7 - Average slow wave frequency (Hz) in N1 stage.
ARV	clock_h7_N2_freq_Hz	Hour 7 - Average slow wave frequency (Hz) in N2 stage.
ARW	clock_h7_N3_freq_Hz	Hour 7 - Average slow wave frequency (Hz) in N3 stage.
ARX	clock_h7_N2N3_freq_Hz	Hour 7 - Average slow wave frequency (Hz) in N2 and N3 stage.
ARY	clock_h7_NREM_freq_Hz	Hour 7 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
ARZ	clock_h7_R_freq_Hz	Hour 7 - Average slow wave frequency (Hz) in REM stage.
ASA	clock_h7_freq_Hz	Hour 7 - Average slow wave frequency (Hz) in all stages.
ASB	clock_h7_N1_neg_amp_uV	Hour 7 - Average slow wave negative amplitude (µV) in N1 stage.
ASC	clock_h7_N2_neg_amp_uV	Hour 7 - Average slow wave negative amplitude (µV) in N2 stage.
ASD	clock_h7_N3_neg_amp_uV	Hour 7 - Average slow wave negative amplitude (µV) in N3 stage.
ASE	clock_h7_N2N3_neg_amp_uV	Hour 7 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
ASF	clock_h7_NREM_neg_amp_uV	Hour 7 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
ASG	clock_h7_R_neg_amp_uV	Hour 7 - Average slow wave negative amplitude (µV) in REM stage.
ASH	clock_h7_neg_amp_uV	Hour 7 - Average slow wave negative amplitude (µV) in all stages.
ASI	clock_h7_N1_neg_sec	Hour 7 - Average slow wave negative duration (s) in N1 stage.
ASJ	clock_h7_N2_neg_sec	Hour 7 - Average slow wave negative duration (s) in N2 stage.
ASK	clock_h7_N3_neg_sec	Hour 7 - Average slow wave negative duration (s) in N3 stage.
ASL	clock_h7_N2N3_neg_sec	Hour 7 - Average slow wave negative duration (s) in N2 and N3 stage.
ASM	clock_h7_NREM_neg_sec	Hour 7 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
ASN	clock_h7_R_neg_sec	Hour 7 - Average slow wave negative duration (s) in REM stage.
ASO	clock_h7_neg_sec	Hour 7 - Average slow wave negative duration (s) in all stages.
ASP	clock_h7_N1_pos_sec	Hour 7 - Average slow wave positive duration (s) in N1 stage.
ASQ	clock_h7_N2_pos_sec	Hour 7 - Average slow wave positive duration (s) in N2 stage.
ASR	clock_h7_N3_pos_sec	Hour 7 - Average slow wave positive duration (s) in N3 stage.
ASS	clock_h7_N2N3_pos_sec	Hour 7 - Average slow wave positive duration (s) in N2 and N3 stage.
AST	clock_h7_NREM_pos_sec	Hour 7 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
ASU	clock_h7_R_pos_sec	Hour 7 - Average slow wave positive duration (s) in REM stage.
ASV	clock_h7_pos_sec	Hour 7 - Average slow wave positive duration (s) in all stages.
ASW	clock_h7_N1_slope_0_min	Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
ASX	clock_h7_N2_slope_0_min	Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
ASY	clock_h7_N3_slope_0_min	Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
ASZ	clock_h7_N2N3_slope_0_min	Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
ATA	clock_h7_NREM_slope_0_min	Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
ATB	clock_h7_R_slope_0_min	Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
ATC	clock_h7_slope_0_min	Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
ATD	clock_h7_N1_slope_min_max	Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
ATE	clock_h7_N2_slope_min_max	Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
ATF	clock_h7_N3_slope_min_max	Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
ATG	clock_h7_N2N3_slope_min_max	Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
ATH	clock_h7_NREM_slope_min_max	Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
ATI	clock_h7_R_slope_min_max	Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
ATJ	clock_h7_slope_min_max	Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
ATK	clock_h7_N1_slope_max_0	Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
ATL	clock_h7_N2_slope_max_0	Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
ATM	clock_h7_N3_slope_max_0	Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
ATN	clock_h7_N2N3_slope_max_0	Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
ATO	clock_h7_NREM_slope_max_0	Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
ATP	clock_h7_R_slope_max_0	Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
ATQ	clock_h7_slope_max_0	Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
ATR	clock_h7_N1_trans_freq_Hz	Hour 7 - Average slow wave transition frequency (Hz) in N1 stage.
ATS	clock_h7_N2_trans_freq_Hz	Hour 7 - Average slow wave transition frequency (Hz) in N2 stage.
ATT	clock_h7_N3_trans_freq_Hz	Hour 7 - Average slow wave transition frequency (Hz) in N3 stage.
ATU	clock_h7_N2N3_trans_freq_Hz	Hour 7 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
ATV	clock_h7_NREM_trans_freq_Hz	Hour 7 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
ATW	clock_h7_R_trans_freq_Hz	Hour 7 - Average slow wave transition frequency (Hz) in REM stage.
ATX	clock_h7_trans_freq_Hz	Hour 7 - Average slow wave transition frequency (Hz) in all stages.
ATY	clock_h8_valid_min	Hour 8 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ATZ	clock_h8_N1_valid_min	Hour 8 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AUA	clock_h8_N2_valid_min	Hour 8 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AUB	clock_h8_N3_valid_min	Hour 8 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AUC	clock_h8_N2N3_valid_min	Hour 8 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AUD	clock_h8_NREM_valid_min	Hour 8 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AUE	clock_h8_R_valid_min	Hour 8 - Valid (no artifact) duration (min) in REM stage available for detection.
AUF	clock_h8_min	Hour 8 duration (min) minus the REM periods if excluded.
AUG	clock_h8_N1_sw_count	Hour 8 - Slow wave count in N1 stage.
AUH	clock_h8_N2_sw_count	Hour 8 - Slow wave count in N2 stage.
AUI	clock_h8_N3_sw_count	Hour 8 - Slow wave count in N3 stage.
AUJ	clock_h8_N2N3_sw_count	Hour 8 - Slow wave count in N2 and N3 stage.
AUK	clock_h8_NREM_sw_count	Hour 8 - Slow wave count in NREM stage (N1, N2, N3).
AUL	clock_h8_R_sw_count	Hour 8 - Slow wave count in REM stage.
AUM	clock_h8_sw_count	Hour 8 - Slow wave count in all stages.
AUN	clock_h8_N1_sw_sec	Hour 8 - Average slow wave duration (s) in N1 stage.
AUO	clock_h8_N2_sw_sec	Hour 8 - Average slow wave duration (s) in N2 stage.
AUP	clock_h8_N3_sw_sec	Hour 8 - Average slow wave duration (s) in N3 stage.
AUQ	clock_h8_N2N3_sw_sec	Hour 8 - Average slow wave duration (s) in N2 and N3 stage.
AUR	clock_h8_NREM_sw_sec	Hour 8 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
AUS	clock_h8_R_sw_sec	Hour 8 - Average slow wave duration (s) in REM stage.
AUT	clock_h8_sw_sec	Hour 8 - Average slow wave duration (s) in all stages.
AUU	clock_h8_N1_pkpk_amp_uV	Hour 8 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
AUV	clock_h8_N2_pkpk_amp_uV	Hour 8 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
AUW	clock_h8_N3_pkpk_amp_uV	Hour 8 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
AUX	clock_h8_N2N3_pkpk_amp_uV	Hour 8 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
AUY	clock_h8_NREM_pkpk_amp_uV	Hour 8 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AUZ	clock_h8_R_pkpk_amp_uV	Hour 8 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
AVA	clock_h8_pkpk_amp_uV	Hour 8 - Average slow wave peak-to-peak amplitude (µV) in all stages.
AVB	clock_h8_N1_freq_Hz	Hour 8 - Average slow wave frequency (Hz) in N1 stage.
AVC	clock_h8_N2_freq_Hz	Hour 8 - Average slow wave frequency (Hz) in N2 stage.
AVD	clock_h8_N3_freq_Hz	Hour 8 - Average slow wave frequency (Hz) in N3 stage.
AVE	clock_h8_N2N3_freq_Hz	Hour 8 - Average slow wave frequency (Hz) in N2 and N3 stage.
AVF	clock_h8_NREM_freq_Hz	Hour 8 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
AVG	clock_h8_R_freq_Hz	Hour 8 - Average slow wave frequency (Hz) in REM stage.
AVH	clock_h8_freq_Hz	Hour 8 - Average slow wave frequency (Hz) in all stages.
AVI	clock_h8_N1_neg_amp_uV	Hour 8 - Average slow wave negative amplitude (µV) in N1 stage.
AVJ	clock_h8_N2_neg_amp_uV	Hour 8 - Average slow wave negative amplitude (µV) in N2 stage.
AVK	clock_h8_N3_neg_amp_uV	Hour 8 - Average slow wave negative amplitude (µV) in N3 stage.
AVL	clock_h8_N2N3_neg_amp_uV	Hour 8 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
AVM	clock_h8_NREM_neg_amp_uV	Hour 8 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
AVN	clock_h8_R_neg_amp_uV	Hour 8 - Average slow wave negative amplitude (µV) in REM stage.
AVO	clock_h8_neg_amp_uV	Hour 8 - Average slow wave negative amplitude (µV) in all stages.
AVP	clock_h8_N1_neg_sec	Hour 8 - Average slow wave negative duration (s) in N1 stage.
AVQ	clock_h8_N2_neg_sec	Hour 8 - Average slow wave negative duration (s) in N2 stage.
AVR	clock_h8_N3_neg_sec	Hour 8 - Average slow wave negative duration (s) in N3 stage.
AVS	clock_h8_N2N3_neg_sec	Hour 8 - Average slow wave negative duration (s) in N2 and N3 stage.
AVT	clock_h8_NREM_neg_sec	Hour 8 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
AVU	clock_h8_R_neg_sec	Hour 8 - Average slow wave negative duration (s) in REM stage.
AVV	clock_h8_neg_sec	Hour 8 - Average slow wave negative duration (s) in all stages.
AVW	clock_h8_N1_pos_sec	Hour 8 - Average slow wave positive duration (s) in N1 stage.
AVX	clock_h8_N2_pos_sec	Hour 8 - Average slow wave positive duration (s) in N2 stage.
AVY	clock_h8_N3_pos_sec	Hour 8 - Average slow wave positive duration (s) in N3 stage.
AVZ	clock_h8_N2N3_pos_sec	Hour 8 - Average slow wave positive duration (s) in N2 and N3 stage.
AWA	clock_h8_NREM_pos_sec	Hour 8 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
AWB	clock_h8_R_pos_sec	Hour 8 - Average slow wave positive duration (s) in REM stage.
AWC	clock_h8_pos_sec	Hour 8 - Average slow wave positive duration (s) in all stages.
AWD	clock_h8_N1_slope_0_min	Hour 8 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
AWE	clock_h8_N2_slope_0_min	Hour 8 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
AWF	clock_h8_N3_slope_0_min	Hour 8 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
AWG	clock_h8_N2N3_slope_0_min	Hour 8 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
AWH	clock_h8_NREM_slope_0_min	Hour 8 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
AWI	clock_h8_R_slope_0_min	Hour 8 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
AWJ	clock_h8_slope_0_min	Hour 8 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
AWK	clock_h8_N1_slope_min_max	Hour 8 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
AWL	clock_h8_N2_slope_min_max	Hour 8 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
AWM	clock_h8_N3_slope_min_max	Hour 8 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
AWN	clock_h8_N2N3_slope_min_max	Hour 8 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
AWO	clock_h8_NREM_slope_min_max	Hour 8 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
AWP	clock_h8_R_slope_min_max	Hour 8 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
AWQ	clock_h8_slope_min_max	Hour 8 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
AWR	clock_h8_N1_slope_max_0	Hour 8 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
AWS	clock_h8_N2_slope_max_0	Hour 8 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
AWT	clock_h8_N3_slope_max_0	Hour 8 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
AWU	clock_h8_N2N3_slope_max_0	Hour 8 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
AWV	clock_h8_NREM_slope_max_0	Hour 8 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
AWW	clock_h8_R_slope_max_0	Hour 8 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
AWX	clock_h8_slope_max_0	Hour 8 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
AWY	clock_h8_N1_trans_freq_Hz	Hour 8 - Average slow wave transition frequency (Hz) in N1 stage.
AWZ	clock_h8_N2_trans_freq_Hz	Hour 8 - Average slow wave transition frequency (Hz) in N2 stage.
AXA	clock_h8_N3_trans_freq_Hz	Hour 8 - Average slow wave transition frequency (Hz) in N3 stage.
AXB	clock_h8_N2N3_trans_freq_Hz	Hour 8 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
AXC	clock_h8_NREM_trans_freq_Hz	Hour 8 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
AXD	clock_h8_R_trans_freq_Hz	Hour 8 - Average slow wave transition frequency (Hz) in REM stage.
AXE	clock_h8_trans_freq_Hz	Hour 8 - Average slow wave transition frequency (Hz) in all stages.
AXF	clock_h9_valid_min	Hour 9 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AXG	clock_h9_N1_valid_min	Hour 9 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AXH	clock_h9_N2_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AXI	clock_h9_N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AXJ	clock_h9_N2N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AXK	clock_h9_NREM_valid_min	Hour 9 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AXL	clock_h9_R_valid_min	Hour 9 - Valid (no artifact) duration (min) in REM stage available for detection.
AXM	clock_h9_min	Hour 9 duration (min) minus the REM periods if excluded.
AXN	clock_h9_N1_sw_count	Hour 9 - Slow wave count in N1 stage.
AXO	clock_h9_N2_sw_count	Hour 9 - Slow wave count in N2 stage.
AXP	clock_h9_N3_sw_count	Hour 9 - Slow wave count in N3 stage.
AXQ	clock_h9_N2N3_sw_count	Hour 9 - Slow wave count in N2 and N3 stage.
AXR	clock_h9_NREM_sw_count	Hour 9 - Slow wave count in NREM stage (N1, N2, N3).
AXS	clock_h9_R_sw_count	Hour 9 - Slow wave count in REM stage.
AXT	clock_h9_sw_count	Hour 9 - Slow wave count in all stages.
AXU	clock_h9_N1_sw_sec	Hour 9 - Average slow wave duration (s) in N1 stage.
AXV	clock_h9_N2_sw_sec	Hour 9 - Average slow wave duration (s) in N2 stage.
AXW	clock_h9_N3_sw_sec	Hour 9 - Average slow wave duration (s) in N3 stage.
AXX	clock_h9_N2N3_sw_sec	Hour 9 - Average slow wave duration (s) in N2 and N3 stage.
AXY	clock_h9_NREM_sw_sec	Hour 9 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
AXZ	clock_h9_R_sw_sec	Hour 9 - Average slow wave duration (s) in REM stage.
AYA	clock_h9_sw_sec	Hour 9 - Average slow wave duration (s) in all stages.
AYB	clock_h9_N1_pkpk_amp_uV	Hour 9 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
AYC	clock_h9_N2_pkpk_amp_uV	Hour 9 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
AYD	clock_h9_N3_pkpk_amp_uV	Hour 9 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
AYE	clock_h9_N2N3_pkpk_amp_uV	Hour 9 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
AYF	clock_h9_NREM_pkpk_amp_uV	Hour 9 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AYG	clock_h9_R_pkpk_amp_uV	Hour 9 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
AYH	clock_h9_pkpk_amp_uV	Hour 9 - Average slow wave peak-to-peak amplitude (µV) in all stages.
AYI	clock_h9_N1_freq_Hz	Hour 9 - Average slow wave frequency (Hz) in N1 stage.
AYJ	clock_h9_N2_freq_Hz	Hour 9 - Average slow wave frequency (Hz) in N2 stage.
AYK	clock_h9_N3_freq_Hz	Hour 9 - Average slow wave frequency (Hz) in N3 stage.
AYL	clock_h9_N2N3_freq_Hz	Hour 9 - Average slow wave frequency (Hz) in N2 and N3 stage.
AYM	clock_h9_NREM_freq_Hz	Hour 9 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
AYN	clock_h9_R_freq_Hz	Hour 9 - Average slow wave frequency (Hz) in REM stage.
AYO	clock_h9_freq_Hz	Hour 9 - Average slow wave frequency (Hz) in all stages.
AYP	clock_h9_N1_neg_amp_uV	Hour 9 - Average slow wave negative amplitude (µV) in N1 stage.
AYQ	clock_h9_N2_neg_amp_uV	Hour 9 - Average slow wave negative amplitude (µV) in N2 stage.
AYR	clock_h9_N3_neg_amp_uV	Hour 9 - Average slow wave negative amplitude (µV) in N3 stage.
AYS	clock_h9_N2N3_neg_amp_uV	Hour 9 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
AYT	clock_h9_NREM_neg_amp_uV	Hour 9 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
AYU	clock_h9_R_neg_amp_uV	Hour 9 - Average slow wave negative amplitude (µV) in REM stage.
AYV	clock_h9_neg_amp_uV	Hour 9 - Average slow wave negative amplitude (µV) in all stages.
AYW	clock_h9_N1_neg_sec	Hour 9 - Average slow wave negative duration (s) in N1 stage.
AYX	clock_h9_N2_neg_sec	Hour 9 - Average slow wave negative duration (s) in N2 stage.
AYY	clock_h9_N3_neg_sec	Hour 9 - Average slow wave negative duration (s) in N3 stage.
AYZ	clock_h9_N2N3_neg_sec	Hour 9 - Average slow wave negative duration (s) in N2 and N3 stage.
AZA	clock_h9_NREM_neg_sec	Hour 9 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
AZB	clock_h9_R_neg_sec	Hour 9 - Average slow wave negative duration (s) in REM stage.
AZC	clock_h9_neg_sec	Hour 9 - Average slow wave negative duration (s) in all stages.
AZD	clock_h9_N1_pos_sec	Hour 9 - Average slow wave positive duration (s) in N1 stage.
AZE	clock_h9_N2_pos_sec	Hour 9 - Average slow wave positive duration (s) in N2 stage.
AZF	clock_h9_N3_pos_sec	Hour 9 - Average slow wave positive duration (s) in N3 stage.
AZG	clock_h9_N2N3_pos_sec	Hour 9 - Average slow wave positive duration (s) in N2 and N3 stage.
AZH	clock_h9_NREM_pos_sec	Hour 9 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
AZI	clock_h9_R_pos_sec	Hour 9 - Average slow wave positive duration (s) in REM stage.
AZJ	clock_h9_pos_sec	Hour 9 - Average slow wave positive duration (s) in all stages.
AZK	clock_h9_N1_slope_0_min	Hour 9 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
AZL	clock_h9_N2_slope_0_min	Hour 9 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
AZM	clock_h9_N3_slope_0_min	Hour 9 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
AZN	clock_h9_N2N3_slope_0_min	Hour 9 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
AZO	clock_h9_NREM_slope_0_min	Hour 9 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
AZP	clock_h9_R_slope_0_min	Hour 9 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
AZQ	clock_h9_slope_0_min	Hour 9 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
AZR	clock_h9_N1_slope_min_max	Hour 9 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
AZS	clock_h9_N2_slope_min_max	Hour 9 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
AZT	clock_h9_N3_slope_min_max	Hour 9 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
AZU	clock_h9_N2N3_slope_min_max	Hour 9 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
AZV	clock_h9_NREM_slope_min_max	Hour 9 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
AZW	clock_h9_R_slope_min_max	Hour 9 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
AZX	clock_h9_slope_min_max	Hour 9 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
AZY	clock_h9_N1_slope_max_0	Hour 9 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
AZZ	clock_h9_N2_slope_max_0	Hour 9 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
BAA	clock_h9_N3_slope_max_0	Hour 9 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
BAB	clock_h9_N2N3_slope_max_0	Hour 9 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
BAC	clock_h9_NREM_slope_max_0	Hour 9 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
BAD	clock_h9_R_slope_max_0	Hour 9 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
BAE	clock_h9_slope_max_0	Hour 9 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
BAF	clock_h9_N1_trans_freq_Hz	Hour 9 - Average slow wave transition frequency (Hz) in N1 stage.
BAG	clock_h9_N2_trans_freq_Hz	Hour 9 - Average slow wave transition frequency (Hz) in N2 stage.
BAH	clock_h9_N3_trans_freq_Hz	Hour 9 - Average slow wave transition frequency (Hz) in N3 stage.
BAI	clock_h9_N2N3_trans_freq_Hz	Hour 9 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
BAJ	clock_h9_NREM_trans_freq_Hz	Hour 9 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
BAK	clock_h9_R_trans_freq_Hz	Hour 9 - Average slow wave transition frequency (Hz) in REM stage.
BAL	clock_h9_trans_freq_Hz	Hour 9 - Average slow wave transition frequency (Hz) in all stages.
BAM	stage_h1_N1_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BAN	stage_h1_N2_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BAO	stage_h1_N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BAP	stage_h1_N2N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BAQ	stage_h1_NREM_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BAR	stage_h1_R_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in REM stage available for detection.
BAS	stage_h1_min	Stage Hour 1 duration (min) minus the REM periods if excluded.
BAT	stage_h1_N1_sw_count	Stage Hour 1 - Slow wave count in N1 stage.
BAU	stage_h1_N2_sw_count	Stage Hour 1 - Slow wave count in N2 stage.
BAV	stage_h1_N3_sw_count	Stage Hour 1 - Slow wave count in N3 stage.
BAW	stage_h1_N2N3_sw_count	Stage Hour 1 - Slow wave count in N2 and N3 stage.
BAX	stage_h1_NREM_sw_count	Stage Hour 1 - Slow wave count in NREM stage (N1, N2, N3).
BAY	stage_h1_R_sw_count	Stage Hour 1 - Slow wave count in REM stage.
