A	filename	PSG filename
RG	stage_h1_Unscored_fft_win_count	Selected sleep Stage Hour 1 - The number of FFT windows unscored during the first hour spent in that stage.
RH	stage_h1_Unscored_fft_win_valid_count	Selected sleep Stage Hour 1 - The number of valid FFT windows unscored during the first hour spent in that stage.
RI	stage_h1_fft_win_count	Selected sleep Stage Hour 1 - The total number of FFT windows during the first hour spent in that stage.
RJ	stage_h1_fft_win_valid_count	Selected sleep Stage Hour 1 - The total number of valid FFT windows during the first hour spent in that stage.
RK	stage_h2_W_fft_win_count	Selected sleep Stage Hour 2 - The number of FFT windows in Wake during the first hour spent in that stage.
RL	stage_h2_W_fft_win_valid_count	Selected sleep Stage Hour 2 - The number of valid FFT windows in Wake during the first hour spent in that stage.
RM	stage_h2_N1_fft_win_count	Selected sleep Stage Hour 2 - The number of FFT windows in N1 during the first hour spent in that stage.
RN	stage_h2_N1_fft_win_valid_count	Selected sleep Stage Hour 2 - The number of valid FFT windows in N1 during the first hour spent in that stage.
RO	stage_h2_N2_fft_win_count	Selected sleep Stage Hour 2 - The number of FFT windows in N2 during the first hour spent in that stage.
RP	stage_h2_N2_fft_win_valid_count	Selected sleep Stage Hour 2 - The number of valid FFT windows in N2 during the first hour spent in that stage.
RQ	stage_h2_N3_fft_win_count	Selected sleep Stage Hour 2 - The number of FFT windows in N3 during the first hour spent in that stage.
RR	stage_h2_N3_fft_win_valid_count	Selected sleep Stage Hour 2 - The number of valid FFT windows in N3 during the first hour spent in that stage.
RS	stage_h2_N2N3_fft_win_count	Selected sleep Stage Hour 2 - The number of FFT windows in N2 and N3 during the first hour spent in that stage.
RT	stage_h2_N2N3_fft_win_valid_count	Selected sleep Stage Hour 2 - The number of valid FFT windows in N2 and N3 during the first hour spent in that stage.
RU	stage_h2_NREM_fft_win_count	Selected sleep Stage Hour 2 - The number of FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
RV	stage_h2_NREM_fft_win_valid_count	Selected sleep Stage Hour 2 - The number of valid FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
RW	stage_h2_R_fft_win_count	Selected sleep Stage Hour 2 - The number of FFT windows in REM during the first hour spent in that stage.
RX	stage_h2_R_fft_win_valid_count	Selected sleep Stage Hour 2 - The number of valid FFT windows in REM during the first hour spent in that stage.
RY	stage_h2_Unscored_fft_win_count	Selected sleep Stage Hour 2 - The number of FFT windows unscored during the first hour spent in that stage.
RZ	stage_h2_Unscored_fft_win_valid_count	Selected sleep Stage Hour 2 - The number of valid FFT windows unscored during the first hour spent in that stage.
SA	stage_h2_fft_win_count	Selected sleep Stage Hour 2 - The total number of FFT windows during the first hour spent in that stage.
SB	stage_h2_fft_win_valid_count	Selected sleep Stage Hour 2 - The total number of valid FFT windows during the first hour spent in that stage.
SC	stage_h3_W_fft_win_count	Selected sleep Stage Hour 3 - The number of FFT windows in Wake during the first hour spent in that stage.
SD	stage_h3_W_fft_win_valid_count	Selected sleep Stage Hour 3 - The number of valid FFT windows in Wake during the first hour spent in that stage.
SE	stage_h3_N1_fft_win_count	Selected sleep Stage Hour 3 - The number of FFT windows in N1 during the first hour spent in that stage.
SF	stage_h3_N1_fft_win_valid_count	Selected sleep Stage Hour 3 - The number of valid FFT windows in N1 during the first hour spent in that stage.
SG	stage_h3_N2_fft_win_count	Selected sleep Stage Hour 3 - The number of FFT windows in N2 during the first hour spent in that stage.
SH	stage_h3_N2_fft_win_valid_count	Selected sleep Stage Hour 3 - The number of valid FFT windows in N2 during the first hour spent in that stage.
SI	stage_h3_N3_fft_win_count	Selected sleep Stage Hour 3 - The number of FFT windows in N3 during the first hour spent in that stage.
SJ	stage_h3_N3_fft_win_valid_count	Selected sleep Stage Hour 3 - The number of valid FFT windows in N3 during the first hour spent in that stage.
SK	stage_h3_N2N3_fft_win_count	Selected sleep Stage Hour 3 - The number of FFT windows in N2 and N3 during the first hour spent in that stage.
SL	stage_h3_N2N3_fft_win_valid_count	Selected sleep Stage Hour 3 - The number of valid FFT windows in N2 and N3 during the first hour spent in that stage.
SM	stage_h3_NREM_fft_win_count	Selected sleep Stage Hour 3 - The number of FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
SN	stage_h3_NREM_fft_win_valid_count	Selected sleep Stage Hour 3 - The number of valid FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
SO	stage_h3_R_fft_win_count	Selected sleep Stage Hour 3 - The number of FFT windows in REM during the first hour spent in that stage.
SP	stage_h3_R_fft_win_valid_count	Selected sleep Stage Hour 3 - The number of valid FFT windows in REM during the first hour spent in that stage.
SQ	stage_h3_Unscored_fft_win_count	Selected sleep Stage Hour 3 - The number of FFT windows unscored during the first hour spent in that stage.
SR	stage_h3_Unscored_fft_win_valid_count	Selected sleep Stage Hour 3 - The number of valid FFT windows unscored during the first hour spent in that stage.
SS	stage_h3_fft_win_count	Selected sleep Stage Hour 3 - The total number of FFT windows during the first hour spent in that stage.
ST	stage_h3_fft_win_valid_count	Selected sleep Stage Hour 3 - The total number of valid FFT windows during the first hour spent in that stage.
SU	stage_h4_W_fft_win_count	Selected sleep Stage Hour 4 - The number of FFT windows in Wake during the first hour spent in that stage.
SV	stage_h4_W_fft_win_valid_count	Selected sleep Stage Hour 4 - The number of valid FFT windows in Wake during the first hour spent in that stage.
SW	stage_h4_N1_fft_win_count	Selected sleep Stage Hour 4 - The number of FFT windows in N1 during the first hour spent in that stage.
SX	stage_h4_N1_fft_win_valid_count	Selected sleep Stage Hour 4 - The number of valid FFT windows in N1 during the first hour spent in that stage.
SY	stage_h4_N2_fft_win_count	Selected sleep Stage Hour 4 - The number of FFT windows in N2 during the first hour spent in that stage.
SZ	stage_h4_N2_fft_win_valid_count	Selected sleep Stage Hour 4 - The number of valid FFT windows in N2 during the first hour spent in that stage.
TA	stage_h4_N3_fft_win_count	Selected sleep Stage Hour 4 - The number of FFT windows in N3 during the first hour spent in that stage.
TB	stage_h4_N3_fft_win_valid_count	Selected sleep Stage Hour 4 - The number of valid FFT windows in N3 during the first hour spent in that stage.
TC	stage_h4_N2N3_fft_win_count	Selected sleep Stage Hour 4 - The number of FFT windows in N2 and N3 during the first hour spent in that stage.
TD	stage_h4_N2N3_fft_win_valid_count	Selected sleep Stage Hour 4 - The number of valid FFT windows in N2 and N3 during the first hour spent in that stage.
TE	stage_h4_NREM_fft_win_count	Selected sleep Stage Hour 4 - The number of FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
TF	stage_h4_NREM_fft_win_valid_count	Selected sleep Stage Hour 4 - The number of valid FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
TG	stage_h4_R_fft_win_count	Selected sleep Stage Hour 4 - The number of FFT windows in REM during the first hour spent in that stage.
TH	stage_h4_R_fft_win_valid_count	Selected sleep Stage Hour 4 - The number of valid FFT windows in REM during the first hour spent in that stage.
TI	stage_h4_Unscored_fft_win_count	Selected sleep Stage Hour 4 - The number of FFT windows unscored during the first hour spent in that stage.
TJ	stage_h4_Unscored_fft_win_valid_count	Selected sleep Stage Hour 4 - The number of valid FFT windows unscored during the first hour spent in that stage.
TK	stage_h4_fft_win_count	Selected sleep Stage Hour 4 - The total number of FFT windows during the first hour spent in that stage.
TL	stage_h4_fft_win_valid_count	Selected sleep Stage Hour 4 - The total number of valid FFT windows during the first hour spent in that stage.
TM	stage_h5_W_fft_win_count	Selected sleep Stage Hour 5 - The number of FFT windows in Wake during the first hour spent in that stage.
TN	stage_h5_W_fft_win_valid_count	Selected sleep Stage Hour 5 - The number of valid FFT windows in Wake during the first hour spent in that stage.
TO	stage_h5_N1_fft_win_count	Selected sleep Stage Hour 5 - The number of FFT windows in N1 during the first hour spent in that stage.
TP	stage_h5_N1_fft_win_valid_count	Selected sleep Stage Hour 5 - The number of valid FFT windows in N1 during the first hour spent in that stage.
TQ	stage_h5_N2_fft_win_count	Selected sleep Stage Hour 5 - The number of FFT windows in N2 during the first hour spent in that stage.
TR	stage_h5_N2_fft_win_valid_count	Selected sleep Stage Hour 5 - The number of valid FFT windows in N2 during the first hour spent in that stage.
TS	stage_h5_N3_fft_win_count	Selected sleep Stage Hour 5 - The number of FFT windows in N3 during the first hour spent in that stage.
TT	stage_h5_N3_fft_win_valid_count	Selected sleep Stage Hour 5 - The number of valid FFT windows in N3 during the first hour spent in that stage.
TU	stage_h5_N2N3_fft_win_count	Selected sleep Stage Hour 5 - The number of FFT windows in N2 and N3 during the first hour spent in that stage.
TV	stage_h5_N2N3_fft_win_valid_count	Selected sleep Stage Hour 5 - The number of valid FFT windows in N2 and N3 during the first hour spent in that stage.
TW	stage_h5_NREM_fft_win_count	Selected sleep Stage Hour 5 - The number of FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
TX	stage_h5_NREM_fft_win_valid_count	Selected sleep Stage Hour 5 - The number of valid FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
TY	stage_h5_R_fft_win_count	Selected sleep Stage Hour 5 - The number of FFT windows in REM during the first hour spent in that stage.
TZ	stage_h5_R_fft_win_valid_count	Selected sleep Stage Hour 5 - The number of valid FFT windows in REM during the first hour spent in that stage.
UA	stage_h5_Unscored_fft_win_count	Selected sleep Stage Hour 5 - The number of FFT windows unscored during the first hour spent in that stage.
UB	stage_h5_Unscored_fft_win_valid_count	Selected sleep Stage Hour 5 - The number of valid FFT windows unscored during the first hour spent in that stage.
UC	stage_h5_fft_win_count	Selected sleep Stage Hour 5 - The total number of FFT windows during the first hour spent in that stage.
UD	stage_h5_fft_win_valid_count	Selected sleep Stage Hour 5 - The total number of valid FFT windows during the first hour spent in that stage.
UE	stage_h6_W_fft_win_count	Selected sleep Stage Hour 6 - The number of FFT windows in Wake during the first hour spent in that stage.
UF	stage_h6_W_fft_win_valid_count	Selected sleep Stage Hour 6 - The number of valid FFT windows in Wake during the first hour spent in that stage.
UG	stage_h6_N1_fft_win_count	Selected sleep Stage Hour 6 - The number of FFT windows in N1 during the first hour spent in that stage.
UH	stage_h6_N1_fft_win_valid_count	Selected sleep Stage Hour 6 - The number of valid FFT windows in N1 during the first hour spent in that stage.
UI	stage_h6_N2_fft_win_count	Selected sleep Stage Hour 6 - The number of FFT windows in N2 during the first hour spent in that stage.
UJ	stage_h6_N2_fft_win_valid_count	Selected sleep Stage Hour 6 - The number of valid FFT windows in N2 during the first hour spent in that stage.
UK	stage_h6_N3_fft_win_count	Selected sleep Stage Hour 6 - The number of FFT windows in N3 during the first hour spent in that stage.
UL	stage_h6_N3_fft_win_valid_count	Selected sleep Stage Hour 6 - The number of valid FFT windows in N3 during the first hour spent in that stage.
UM	stage_h6_N2N3_fft_win_count	Selected sleep Stage Hour 6 - The number of FFT windows in N2 and N3 during the first hour spent in that stage.
UN	stage_h6_N2N3_fft_win_valid_count	Selected sleep Stage Hour 6 - The number of valid FFT windows in N2 and N3 during the first hour spent in that stage.
UO	stage_h6_NREM_fft_win_count	Selected sleep Stage Hour 6 - The number of FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
UP	stage_h6_NREM_fft_win_valid_count	Selected sleep Stage Hour 6 - The number of valid FFT windows in NREM (N1, N2 and N3) during the first hour spent in that stage.
UQ	stage_h6_R_fft_win_count	Selected sleep Stage Hour 6 - The number of FFT windows in REM during the first hour spent in that stage.
UR	stage_h6_R_fft_win_valid_count	Selected sleep Stage Hour 6 - The number of valid FFT windows in REM during the first hour spent in that stage.
US	stage_h6_Unscored_fft_win_count	Selected sleep Stage Hour 6 - The number of FFT windows unscored during the first hour spent in that stage.
UT	stage_h6_Unscored_fft_win_valid_count	Selected sleep Stage Hour 6 - The number of valid FFT windows unscored during the first hour spent in that stage.
UU	stage_h6_fft_win_count	Selected sleep Stage Hour 6 - The total number of FFT windows during the first hour spent in that stage.
UV	stage_h6_fft_win_valid_count	Selected sleep Stage Hour 6 - The total number of valid FFT windows during the first hour spent in that stage.
UW	stage_h7_W_fft_win_count	Selected sleep Stage Hour 7 - The number of FFT windows in Wake during the first hour spent in that stage.
UX	stage_h7_W_fft_win_valid_count	Selected sleep Stage Hour 7 - The number of valid FFT windows in Wake during the first hour spent in that stage.
UY	stage_h7_N1_fft_win_count	Selected sleep Stage Hour 7 - The number of FFT windows in N1 during the first hour spent in that stage.
UZ	stage_h7_N1_fft_win_valid_count	Selected sleep Stage Hour 7 - The number of valid FFT windows in N1 during the first hour spent in that stage.
VA	stage_h7_N2_fft_win_count	Selected sleep Stage Hour 7 - The number of FFT windows in N2 during the first hour spent in that stage.
