A	filename	PSG filename
B	id1	subject identification
C	cyc_def_option	"Method used to split the sleep period in sleep cycles, it defines the criteria. I.e. : ""Minimum criteria""  ""Aeschbach 1993""  ""Feinberg 1979"""
D	cyc_def_include_soremp	Include a REM sleep periods (REMP) that occur within 15 minutes of sleep onset.
E	cyc_def_include_last_incomplete	Include the last sleep cycle even if the NREM period (NREMP) or REMP does not meet the minimum duration criteria.
F	cyc_def_rem_min	Minimum length without R stage to end the REMP.
G	cyc_def_first_nrem_min	Minimum length of the first NREMP in minutes.
H	cyc_def_mid_last_nrem_min	Minimum length of the middle and last NREMP in minutes.
I	cyc_def_last_nrem_valid_min	Minimum length of the NREMP in minutes to validate the last sleep cycle.
J	cyc_def_first_rem_min	Minimum length of the first REMP in minutes.
K	cyc_def_mid_rem_min	Minimum length of the middle REMP in minutes.
L	cyc_def_last_rem_min	Minimum length of the last REMP in minutes.
M	cyc_def_move_end_rem	"Move the end of the REMP to the start of the following NREMP, eliminating the temporal ""gap"" between 2 cycles."
N	cyc_def_sleep_stages	"List of valid stages used to define the sleep cycles:  ""N1, N2, N3, R"" or ""N2, N3, R"""
O	min_sec	Minimum duration of the spindle in sec.
P	max_sec	Maximum duration of the spindle in sec.
Q	sleep_stage_sel	Sleep stages selection to detect spindles in.
R	detect_in_cycle	Flag to detect spindle in sleep cycles only.
S	detect_exclude_remp	Flag to exclude rem period from the spindle detection.
T	spindle_event_name	Spindle event name (specific to the detection algorithm).
U	thresh_abs_sigma_pow_uv2	Threshold (uv2) for the absolute (mean squared) sigma power (log10)
V	thresh_rel_sigma_pow_z	Threshold (z-score) for the relative sigma power (z(log10(PSA:11-16Hz/PSA:4.5-30Hz)))
W	thresh_sigma_cov_z	Threshold (z-score) for the sigma covariance between the broad band (EEGbf) and the sigma (EEGs) signal (z(log10(cov(EEGbf, EEGs))))
X	thresh_sigma_cor_perc	Threshold (percentile) for the sigma correlation between the broad band (EEGbf) and the sigma (EEGs) signal cov(EEGbf, EEGs)/(std(EEGbf)*std(EEGs))
Y	artefact_group_name_list	List of groups and names of the artifact excluded from the spindle detection
Z	chan_label	The label of the channel.
AA	chan_fs	The sampling rate (Hz) of the channel.
AB	sleep_cycle_count	Number of sleep cycles.
AC	sleep_period_min	Total period for detection - Duration (min) of the sleep period.
AD	total_N1_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in N1 stage minus the REM periods if excluded.
AE	total_N2_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in N2 stage minus the REM periods if excluded.
AF	total_N3_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in N3 stage minus the REM periods if excluded.
AG	total_N2N3_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in N2 and N3 stage minus the REM periods if excluded.
AH	total_NREM_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in NREM stage (N1, N2, N3) minus the REM periods if excluded.
AI	total_R_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep period in REM stage.
AJ	total_valid_min	Valid (no artifact) period for detection - Valid duration (min) of the sleep stage selected minus thoses included in REM periods if remps are excluded.
AK	total_N1_spindle_count	Total - Sleep spindle count in N1 stage.
AL	total_N2_spindle_count	Total - Sleep spindle count in N2 stage.
AM	total_N3_spindle_count	Total - Sleep spindle count in N3 stage.
AN	total_N2N3_spindle_count	Total - Sleep spindle count in N2 and N3 stage.
AO	total_NREM_spindle_count	Total - Sleep spindle count in NREM stage (N1, N2, N3).
AP	total_R_spindle_count	Total - Sleep spindle count in REM stage.
AQ	total_spindle_count	Total - Sleep spindle count in all stages.
AR	total_N1_density	Total - Spindle density (count/min) in N1 stage.
AS	total_N2_density	Total - Spindle density (count/min) in N2 stage.
AT	total_N3_density	Total - Spindle density (count/min) in N3 stage.
AU	total_N2N3_density	Total - Spindle density (count/min) in N2 and N3 stage.
AV	total_NREM_density	Total - Spindle density (count/min) in NREM stage (N1, N2, N3).
AW	total_R_density	Total - Spindle density (count/min) in REM stage.
AX	total_density	Total - Spindle density (count/min)
AY	total_N1_spindle_sec	Total - Average spindle duration (s) in N1 stage.
AZ	total_N2_spindle_sec	Total - Average spindle duration (s) in N2 stage.
BA	total_N3_spindle_sec	Total - Average spindle duration (s) in N3 stage.
BB	total_N2N3_spindle_sec	Total - Average spindle duration (s) in N2 and N3 stage.
BC	total_NREM_spindle_sec	Total - Average spindle duration (s) in NREM stage (N1, N2, N3).
BD	total_R_spindle_sec	Total - Average spindle duration (s) in REM stage.
BE	total_spindle_sec	Total - Average spindle duration (s)
BF	total_N1_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BG	total_N2_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BH	total_N3_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BI	total_N2N3_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BJ	total_NREM_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BK	total_R_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BL	total_dom_freq_Hz	Total - Spindle dominant frequency (Hz) where spectral energy is maximum.
BM	total_N1_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in N1 stage.
BN	total_N2_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in N2 stage.
BO	total_N3_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in N3 stage.
BP	total_N2N3_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BQ	total_NREM_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BR	total_R_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks in REM stage.
BS	total_avg_freq_Hz	Total - Spindle average frequency (Hz) counting peaks.
BT	total_N1_amp_pkpk_uV	Total - Average peak-to-peak amplitude (µV) in N1 stage.
BU	total_N2_amp_pkpk_uV	Total - Average peak-to-peak amplitude (µV) in N2 stage.
BV	total_N3_amp_pkpk_uV	Total - Average peak-to-peak amplitude (µV) in N3 stage.
BW	total_N2N3_amp_pkpk_uV	Total - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
BX	total_NREM_amp_pkpk_uV	Total - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
BY	total_R_amp_pkpk_uV	Total - Average peak-to-peak amplitude (µV) in REM stage.
BZ	total_amp_pkpk_uV	Total - Average peak-to-peak amplitude (µV)
CA	total_N1_amp_rms_uV	Total - Average rms amplitude (µV) in N1 stage.
CB	total_N2_amp_rms_uV	Total - Average rms amplitude (µV) in N2 stage.
CC	total_N3_amp_rms_uV	Total - Average rms amplitude (µV) in N3 stage.
CD	total_N2N3_amp_rms_uV	Total - Average rms amplitude (µV) in N2 and N3 stage.
CE	total_NREM_amp_rms_uV	Total - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
CF	total_R_amp_rms_uV	Total - Average rms amplitude (µV) in REM stage.
CG	total_amp_rms_uV	Total - Average rms (Root Mean Square) amplitude (µV)
CH	cyc1_valid_min	Cycle 1 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
CI	cyc1_N1_valid_min	Cycle 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
CJ	cyc1_N2_valid_min	Cycle 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
CK	cyc1_N3_valid_min	Cycle 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
CL	cyc1_N2N3_valid_min	Cycle 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
CM	cyc1_NREM_valid_min	Cycle 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
CN	cyc1_R_valid_min	Cycle 1 - Valid (no artifact) duration (min) in REM stage available for detection.
CO	cyc1_min	Cycle 1 duration (min) minus the REM periods if excluded.
CP	cyc1_N1_spindle_count	Cycle 1 - Sleep spindle count in N1 stage.
CQ	cyc1_N2_spindle_count	Cycle 1 - Sleep spindle count in N2 stage.
CR	cyc1_N3_spindle_count	Cycle 1 - Sleep spindle count in N3 stage.
CS	cyc1_N2N3_spindle_count	Cycle 1 - Sleep spindle count in N2 and N3 stage.
CT	cyc1_NREM_spindle_count	Cycle 1 - Sleep spindle count in NREM stage (N1, N2, N3).
CU	cyc1_R_spindle_count	Cycle 1 - Sleep spindle count in REM stage.
CV	cyc1_spindle_count	Cycle 1 - Sleep spindle count in all stages.
CW	cyc1_N1_density	Cycle 1 - Spindle density (count/min) in N1 stage.
CX	cyc1_N2_density	Cycle 1 - Spindle density (count/min) in N2 stage.
CY	cyc1_N3_density	Cycle 1 - Spindle density (count/min) in N3 stage.
CZ	cyc1_N2N3_density	Cycle 1 - Spindle density (count/min) in N2 and N3 stage.
DA	cyc1_NREM_density	Cycle 1 - Spindle density (count/min) in NREM stage (N1, N2, N3).
DB	cyc1_R_density	Cycle 1 - Spindle density (count/min) in REM stage.
DC	cyc1_density	Cycle 1 - Spindle density (count/min) in all stages.
DD	cyc1_N1_spindle_sec	Cycle 1 - Average spindle duration (s) in N1 stage.
DE	cyc1_N2_spindle_sec	Cycle 1 - Average spindle duration (s) in N2 stage.
DF	cyc1_N3_spindle_sec	Cycle 1 - Average spindle duration (s) in N3 stage.
DG	cyc1_N2N3_spindle_sec	Cycle 1 - Average spindle duration (s) in N2 and N3 stage.
DH	cyc1_NREM_spindle_sec	Cycle 1 - Average spindle duration (s) in NREM stage (N1, N2, N3).
DI	cyc1_R_spindle_sec	Cycle 1 - Average spindle duration (s) in REM stage.
DJ	cyc1_spindle_sec	Cycle 1 - Average spindle duration (s) in all stages.
DK	cyc1_N1_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
DL	cyc1_N2_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
DM	cyc1_N3_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
DN	cyc1_N2N3_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
DO	cyc1_NREM_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
DP	cyc1_R_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
DQ	cyc1_dom_freq_Hz	Cycle 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
DR	cyc1_N1_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in N1 stage.
DS	cyc1_N2_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in N2 stage.
DT	cyc1_N3_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in N3 stage.
DU	cyc1_N2N3_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
DV	cyc1_NREM_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
DW	cyc1_R_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in REM stage.
DX	cyc1_avg_freq_Hz	Cycle 1 - Spindle average frequency (Hz) counting peaks in all stages.
DY	cyc1_N1_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (µV) in N1 stage.
DZ	cyc1_N2_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (µV) in N2 stage.
EA	cyc1_N3_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (µV) in N3 stage.
EB	cyc1_N2N3_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
EC	cyc1_NREM_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ED	cyc1_R_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (µV) in REM stage.
EE	cyc1_amp_pkpk_uV	Cycle 1 - Average peak-to-peak amplitude (µV) in all stages
EF	cyc1_N1_amp_rms_uV	Cycle 1 - Average rms amplitude (µV) in N1 stage.
EG	cyc1_N2_amp_rms_uV	Cycle 1 - Average rms amplitude (µV) in N2 stage.
EH	cyc1_N3_amp_rms_uV	Cycle 1 - Average rms amplitude (µV) in N3 stage.
EI	cyc1_N2N3_amp_rms_uV	Cycle 1 - Average rms amplitude (µV) in N2 and N3 stage.
EJ	cyc1_NREM_amp_rms_uV	Cycle 1 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
EK	cyc1_R_amp_rms_uV	Cycle 1 - Average rms amplitude (µV) in REM stage.
EL	cyc1_amp_rms_uV	Cycle 1 - Average rms (Root Mean Square) amplitude (µV) in all stages
EM	cyc2_valid_min	Cycle 2 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
EN	cyc2_N1_valid_min	Cycle 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
EO	cyc2_N2_valid_min	Cycle 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
EP	cyc2_N3_valid_min	Cycle 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
EQ	cyc2_N2N3_valid_min	Cycle 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ER	cyc2_NREM_valid_min	Cycle 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ES	cyc2_R_valid_min	Cycle 2 - Valid (no artifact) duration (min) in REM stage available for detection.
ET	cyc2_min	Cycle 2 duration (min) minus the REM periods if excluded.
EU	cyc2_N1_spindle_count	Cycle 2 - Sleep spindle count in N1 stage.
EV	cyc2_N2_spindle_count	Cycle 2 - Sleep spindle count in N2 stage.
EW	cyc2_N3_spindle_count	Cycle 2 - Sleep spindle count in N3 stage.
EX	cyc2_N2N3_spindle_count	Cycle 2 - Sleep spindle count in N2 and N3 stage.
EY	cyc2_NREM_spindle_count	Cycle 2 - Sleep spindle count in NREM stage (N1, N2, N3).
EZ	cyc2_R_spindle_count	Cycle 2 - Sleep spindle count in REM stage.
FA	cyc2_spindle_count	Cycle 2 - Sleep spindle count in all stages.
FB	cyc2_N1_density	Cycle 2 - Spindle density (count/min) in N1 stage.
FC	cyc2_N2_density	Cycle 2 - Spindle density (count/min) in N2 stage.
FD	cyc2_N3_density	Cycle 2 - Spindle density (count/min) in N3 stage.
FE	cyc2_N2N3_density	Cycle 2 - Spindle density (count/min) in N2 and N3 stage.
FF	cyc2_NREM_density	Cycle 2 - Spindle density (count/min) in NREM stage (N1, N2, N3).
FG	cyc2_R_density	Cycle 2 - Spindle density (count/min) in REM stage.
FH	cyc2_density	Cycle 2 - Spindle density (count/min) in all stages.
FI	cyc2_N1_spindle_sec	Cycle 2 - Average spindle duration (s) in N1 stage.
FJ	cyc2_N2_spindle_sec	Cycle 2 - Average spindle duration (s) in N2 stage.
FK	cyc2_N3_spindle_sec	Cycle 2 - Average spindle duration (s) in N3 stage.
FL	cyc2_N2N3_spindle_sec	Cycle 2 - Average spindle duration (s) in N2 and N3 stage.
FM	cyc2_NREM_spindle_sec	Cycle 2 - Average spindle duration (s) in NREM stage (N1, N2, N3).
FN	cyc2_R_spindle_sec	Cycle 2 - Average spindle duration (s) in REM stage.
FO	cyc2_spindle_sec	Cycle 2 - Average spindle duration (s) in all stages.
FP	cyc2_N1_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
FQ	cyc2_N2_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
FR	cyc2_N3_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
FS	cyc2_N2N3_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
FT	cyc2_NREM_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
FU	cyc2_R_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
FV	cyc2_dom_freq_Hz	Cycle 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
FW	cyc2_N1_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in N1 stage.
FX	cyc2_N2_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in N2 stage.
FY	cyc2_N3_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in N3 stage.
FZ	cyc2_N2N3_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
GA	cyc2_NREM_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
GB	cyc2_R_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in REM stage.
GC	cyc2_avg_freq_Hz	Cycle 2 - Spindle average frequency (Hz) counting peaks in all stages.
GD	cyc2_N1_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (µV) in N1 stage.
GE	cyc2_N2_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (µV) in N2 stage.
GF	cyc2_N3_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (µV) in N3 stage.
GG	cyc2_N2N3_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
GH	cyc2_NREM_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
GI	cyc2_R_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (µV) in REM stage.
GJ	cyc2_amp_pkpk_uV	Cycle 2 - Average peak-to-peak amplitude (µV) in all stages
GK	cyc2_N1_amp_rms_uV	Cycle 2 - Average rms amplitude (µV) in N1 stage.
GL	cyc2_N2_amp_rms_uV	Cycle 2 - Average rms amplitude (µV) in N2 stage.
GM	cyc2_N3_amp_rms_uV	Cycle 2 - Average rms amplitude (µV) in N3 stage.
GN	cyc2_N2N3_amp_rms_uV	Cycle 2 - Average rms amplitude (µV) in N2 and N3 stage.
GO	cyc2_NREM_amp_rms_uV	Cycle 2 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
GP	cyc2_R_amp_rms_uV	Cycle 2 - Average rms amplitude (µV) in REM stage.
GQ	cyc2_amp_rms_uV	Cycle 2 - Average rms (Root Mean Square) amplitude (µV) in all stages
GR	cyc3_valid_min	Cycle 3 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
GS	cyc3_N1_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
GT	cyc3_N2_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
GU	cyc3_N3_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
GV	cyc3_N2N3_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
GW	cyc3_NREM_valid_min	Cycle 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
GX	cyc3_R_valid_min	Cycle 3 - Valid (no artifact) duration (min) in REM stage available for detection.
GY	cyc3_min	Cycle 3 duration (min) minus the REM periods if excluded.
GZ	cyc3_N1_spindle_count	Cycle 3 - Sleep spindle count in N1 stage.
HA	cyc3_N2_spindle_count	Cycle 3 - Sleep spindle count in N2 stage.
HB	cyc3_N3_spindle_count	Cycle 3 - Sleep spindle count in N3 stage.
HC	cyc3_N2N3_spindle_count	Cycle 3 - Sleep spindle count in N2 and N3 stage.
HD	cyc3_NREM_spindle_count	Cycle 3 - Sleep spindle count in NREM stage (N1, N2, N3).
HE	cyc3_R_spindle_count	Cycle 3 - Sleep spindle count in REM stage.
HF	cyc3_spindle_count	Cycle 3 - Sleep spindle count in all stages.
HG	cyc3_N1_density	Cycle 3 - Spindle density (count/min) in N1 stage.
HH	cyc3_N2_density	Cycle 3 - Spindle density (count/min) in N2 stage.
HI	cyc3_N3_density	Cycle 3 - Spindle density (count/min) in N3 stage.
HJ	cyc3_N2N3_density	Cycle 3 - Spindle density (count/min) in N2 and N3 stage.
HK	cyc3_NREM_density	Cycle 3 - Spindle density (count/min) in NREM stage (N1, N2, N3).
HL	cyc3_R_density	Cycle 3 - Spindle density (count/min) in REM stage.
HM	cyc3_density	Cycle 3 - Spindle density (count/min) in all stages.
HN	cyc3_N1_spindle_sec	Cycle 3 - Average spindle duration (s) in N1 stage.
HO	cyc3_N2_spindle_sec	Cycle 3 - Average spindle duration (s) in N2 stage.
HP	cyc3_N3_spindle_sec	Cycle 3 - Average spindle duration (s) in N3 stage.
HQ	cyc3_N2N3_spindle_sec	Cycle 3 - Average spindle duration (s) in N2 and N3 stage.
HR	cyc3_NREM_spindle_sec	Cycle 3 - Average spindle duration (s) in NREM stage (N1, N2, N3).
HS	cyc3_R_spindle_sec	Cycle 3 - Average spindle duration (s) in REM stage.
HT	cyc3_spindle_sec	Cycle 3 - Average spindle duration (s) in all stages.
HU	cyc3_N1_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
HV	cyc3_N2_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
HW	cyc3_N3_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
HX	cyc3_N2N3_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
HY	cyc3_NREM_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
HZ	cyc3_R_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
IA	cyc3_dom_freq_Hz	Cycle 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
IB	cyc3_N1_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in N1 stage.
IC	cyc3_N2_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in N2 stage.
ID	cyc3_N3_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in N3 stage.
IE	cyc3_N2N3_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
IF	cyc3_NREM_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
IG	cyc3_R_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in REM stage.
IH	cyc3_avg_freq_Hz	Cycle 3 - Spindle average frequency (Hz) counting peaks in all stages.
II	cyc3_N1_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (µV) in N1 stage.
IJ	cyc3_N2_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (µV) in N2 stage.
IK	cyc3_N3_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (µV) in N3 stage.
IL	cyc3_N2N3_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
IM	cyc3_NREM_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
IN	cyc3_R_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (µV) in REM stage.
IO	cyc3_amp_pkpk_uV	Cycle 3 - Average peak-to-peak amplitude (µV) in all stages
IP	cyc3_N1_amp_rms_uV	Cycle 3 - Average rms amplitude (µV) in N1 stage.
IQ	cyc3_N2_amp_rms_uV	Cycle 3 - Average rms amplitude (µV) in N2 stage.
IR	cyc3_N3_amp_rms_uV	Cycle 3 - Average rms amplitude (µV) in N3 stage.
IS	cyc3_N2N3_amp_rms_uV	Cycle 3 - Average rms amplitude (µV) in N2 and N3 stage.
IT	cyc3_NREM_amp_rms_uV	Cycle 3 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
IU	cyc3_R_amp_rms_uV	Cycle 3 - Average rms amplitude (µV) in REM stage.
IV	cyc3_amp_rms_uV	Cycle 3 - Average rms (Root Mean Square) amplitude (µV) in all stages
IW	cyc4_valid_min	Cycle 4 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
IX	cyc4_N1_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
IY	cyc4_N2_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
IZ	cyc4_N3_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
JA	cyc4_N2N3_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
JB	cyc4_NREM_valid_min	Cycle 4 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
JC	cyc4_R_valid_min	Cycle 4 - Valid (no artifact) duration (min) in REM stage available for detection.
JD	cyc4_min	Cycle 4 duration (min) minus the REM periods if excluded.
JE	cyc4_N1_spindle_count	Cycle 4 - Sleep spindle count in N1 stage.
JF	cyc4_N2_spindle_count	Cycle 4 - Sleep spindle count in N2 stage.
JG	cyc4_N3_spindle_count	Cycle 4 - Sleep spindle count in N3 stage.
JH	cyc4_N2N3_spindle_count	Cycle 4 - Sleep spindle count in N2 and N3 stage.
JI	cyc4_NREM_spindle_count	Cycle 4 - Sleep spindle count in NREM stage (N1, N2, N3).
JJ	cyc4_R_spindle_count	Cycle 4 - Sleep spindle count in REM stage.
JK	cyc4_spindle_count	Cycle 4 - Sleep spindle count in all stages.
JL	cyc4_N1_density	Cycle 4 - Spindle density (count/min) in N1 stage.
JM	cyc4_N2_density	Cycle 4 - Spindle density (count/min) in N2 stage.
JN	cyc4_N3_density	Cycle 4 - Spindle density (count/min) in N3 stage.
JO	cyc4_N2N3_density	Cycle 4 - Spindle density (count/min) in N2 and N3 stage.
JP	cyc4_NREM_density	Cycle 4 - Spindle density (count/min) in NREM stage (N1, N2, N3).
JQ	cyc4_R_density	Cycle 4 - Spindle density (count/min) in REM stage.
JR	cyc4_density	Cycle 4 - Spindle density (count/min) in all stages.
JS	cyc4_N1_spindle_sec	Cycle 4 - Average spindle duration (s) in N1 stage.
JT	cyc4_N2_spindle_sec	Cycle 4 - Average spindle duration (s) in N2 stage.
JU	cyc4_N3_spindle_sec	Cycle 4 - Average spindle duration (s) in N3 stage.
JV	cyc4_N2N3_spindle_sec	Cycle 4 - Average spindle duration (s) in N2 and N3 stage.
JW	cyc4_NREM_spindle_sec	Cycle 4 - Average spindle duration (s) in NREM stage (N1, N2, N3).
JX	cyc4_R_spindle_sec	Cycle 4 - Average spindle duration (s) in REM stage.
JY	cyc4_spindle_sec	Cycle 4 - Average spindle duration (s) in all stages.
JZ	cyc4_N1_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
KA	cyc4_N2_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
