A	filename	PSG filename
ARM	stage_h2_N2_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in N2 stage.
ARN	stage_h2_N3_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in N3 stage.
ARO	stage_h2_N2N3_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
ARP	stage_h2_NREM_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
ARQ	stage_h2_R_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in REM stage.
ARR	stage_h2_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in all stages
ARS	stage_h2_N1_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in N1 stage.
ART	stage_h2_N2_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in N2 stage.
ARU	stage_h2_N3_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in N3 stage.
ARV	stage_h2_N2N3_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in N2 and N3 stage.
ARW	stage_h2_NREM_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
ARX	stage_h2_R_amp_rms_uV	Stage Hour 2 - Average rms amplitude (uV) in REM stage.
ARY	stage_h2_amp_rms_uV	Stage Hour 2 - Average rms (Root Mean Square) amplitude (uV) in all stages
ARZ	stage_h2_N1_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
ASA	stage_h2_N2_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
ASB	stage_h2_N3_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
ASC	stage_h2_N2N3_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
ASD	stage_h2_NREM_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
ASE	stage_h2_R_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
ASF	stage_h2_RSAI_uVsec	Stage Hour 2 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
ASG	stage_h3_N1_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ASH	stage_h3_N2_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ASI	stage_h3_N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ASJ	stage_h3_N2N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ASK	stage_h3_NREM_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ASL	stage_h3_R_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in REM stage available for detection.
ASM	stage_h3_min	Stage Hour 3 duration (min) minus the REM periods if excluded.
ASN	stage_h3_N1_spindle_count	Stage Hour 3 - Sleep spindle count in N1 stage.
ASO	stage_h3_N2_spindle_count	Stage Hour 3 - Sleep spindle count in N2 stage.
ASP	stage_h3_N3_spindle_count	Stage Hour 3 - Sleep spindle count in N3 stage.
ASQ	stage_h3_N2N3_spindle_count	Stage Hour 3 - Sleep spindle count in N2 and N3 stage.
ASR	stage_h3_NREM_spindle_count	Stage Hour 3 - Sleep spindle count in NREM stage (N1, N2, N3).
ASS	stage_h3_R_spindle_count	Stage Hour 3 - Sleep spindle count in REM stage.
AST	stage_h3_spindle_count	Stage Hour 3 - Sleep spindle count in all stages.
ASU	stage_h3_N1_density	Stage Hour 3 - Spindle density (count/min) in N1 stage.
ASV	stage_h3_N2_density	Stage Hour 3 - Spindle density (count/min) in N2 stage.
ASW	stage_h3_N3_density	Stage Hour 3 - Spindle density (count/min) in N3 stage.
ASX	stage_h3_N2N3_density	Stage Hour 3 - Spindle density (count/min) in N2 and N3 stage.
ASY	stage_h3_NREM_density	Stage Hour 3 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ASZ	stage_h3_R_density	Stage Hour 3 - Spindle density (count/min) in REM stage.
ATA	stage_h3_N1_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N1 stage.
ATB	stage_h3_N2_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N2 stage.
ATC	stage_h3_N3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N3 stage.
ATD	stage_h3_N2N3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N2 and N3 stage.
ATE	stage_h3_NREM_spindle_sec	Stage Hour 3 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ATF	stage_h3_R_spindle_sec	Stage Hour 3 - Average spindle duration (s) in REM stage.
ATG	stage_h3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in all stages.
ATH	stage_h3_N1_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ATI	stage_h3_N2_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ATJ	stage_h3_N3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ATK	stage_h3_N2N3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ATL	stage_h3_NREM_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ATM	stage_h3_R_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ATN	stage_h3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ATO	stage_h3_N1_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N1 stage.
ATP	stage_h3_N2_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N2 stage.
ATQ	stage_h3_N3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N3 stage.
ATR	stage_h3_N2N3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ATS	stage_h3_NREM_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ATT	stage_h3_R_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in REM stage.
ATU	stage_h3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in all stages.
ATV	stage_h3_N1_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in N1 stage.
ATW	stage_h3_N2_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in N2 stage.
ATX	stage_h3_N3_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in N3 stage.
ATY	stage_h3_N2N3_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
ATZ	stage_h3_NREM_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AUA	stage_h3_R_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in REM stage.
AUB	stage_h3_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (uV) in all stages
AUC	stage_h3_N1_amp_rms_uV	Stage Hour 3 - Average rms amplitude (uV) in N1 stage.
AUD	stage_h3_N2_amp_rms_uV	Stage Hour 3 - Average rms amplitude (uV) in N2 stage.
AUE	stage_h3_N3_amp_rms_uV	Stage Hour 3 - Average rms amplitude (uV) in N3 stage.
AUF	stage_h3_N2N3_amp_rms_uV	Stage Hour 3 - Average rms amplitude (uV) in N2 and N3 stage.
AUG	stage_h3_NREM_amp_rms_uV	Stage Hour 3 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AUH	stage_h3_R_amp_rms_uV	Stage Hour 3 - Average rms amplitude (uV) in REM stage.
AUI	stage_h3_amp_rms_uV	Stage Hour 3 - Average rms (Root Mean Square) amplitude (uV) in all stages
AUJ	stage_h3_N1_RSAI_uVsec	Stage Hour 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AUK	stage_h3_N2_RSAI_uVsec	Stage Hour 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AUL	stage_h3_N3_RSAI_uVsec	Stage Hour 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AUM	stage_h3_N2N3_RSAI_uVsec	Stage Hour 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AUN	stage_h3_NREM_RSAI_uVsec	Stage Hour 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AUO	stage_h3_R_RSAI_uVsec	Stage Hour 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AUP	stage_h3_RSAI_uVsec	Stage Hour 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AUQ	stage_h4_N1_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AUR	stage_h4_N2_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AUS	stage_h4_N3_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AUT	stage_h4_N2N3_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AUU	stage_h4_NREM_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AUV	stage_h4_R_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in REM stage available for detection.
AUW	stage_h4_min	Stage Hour 4 duration (min) minus the REM periods if excluded.
AUX	stage_h4_N1_spindle_count	Stage Hour 4 - Sleep spindle count in N1 stage.
AUY	stage_h4_N2_spindle_count	Stage Hour 4 - Sleep spindle count in N2 stage.
AUZ	stage_h4_N3_spindle_count	Stage Hour 4 - Sleep spindle count in N3 stage.
AVA	stage_h4_N2N3_spindle_count	Stage Hour 4 - Sleep spindle count in N2 and N3 stage.
AVB	stage_h4_NREM_spindle_count	Stage Hour 4 - Sleep spindle count in NREM stage (N1, N2, N3).
AVC	stage_h4_R_spindle_count	Stage Hour 4 - Sleep spindle count in REM stage.
AVD	stage_h4_spindle_count	Stage Hour 4 - Sleep spindle count in all stages.
AVE	stage_h4_N1_density	Stage Hour 4 - Spindle density (count/min) in N1 stage.
AVF	stage_h4_N2_density	Stage Hour 4 - Spindle density (count/min) in N2 stage.
AVG	stage_h4_N3_density	Stage Hour 4 - Spindle density (count/min) in N3 stage.
AVH	stage_h4_N2N3_density	Stage Hour 4 - Spindle density (count/min) in N2 and N3 stage.
AVI	stage_h4_NREM_density	Stage Hour 4 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AVJ	stage_h4_R_density	Stage Hour 4 - Spindle density (count/min) in REM stage.
AVK	stage_h4_N1_spindle_sec	Stage Hour 4 - Average spindle duration (s) in N1 stage.
AVL	stage_h4_N2_spindle_sec	Stage Hour 4 - Average spindle duration (s) in N2 stage.
AVM	stage_h4_N3_spindle_sec	Stage Hour 4 - Average spindle duration (s) in N3 stage.
AVN	stage_h4_N2N3_spindle_sec	Stage Hour 4 - Average spindle duration (s) in N2 and N3 stage.
AVO	stage_h4_NREM_spindle_sec	Stage Hour 4 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AVP	stage_h4_R_spindle_sec	Stage Hour 4 - Average spindle duration (s) in REM stage.
AVQ	stage_h4_spindle_sec	Stage Hour 4 - Average spindle duration (s) in all stages.
AVR	stage_h4_N1_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AVS	stage_h4_N2_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AVT	stage_h4_N3_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AVU	stage_h4_N2N3_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AVV	stage_h4_NREM_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AVW	stage_h4_R_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AVX	stage_h4_dom_freq_Hz	Stage Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AVY	stage_h4_N1_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in N1 stage.
AVZ	stage_h4_N2_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in N2 stage.
AWA	stage_h4_N3_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in N3 stage.
AWB	stage_h4_N2N3_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AWC	stage_h4_NREM_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AWD	stage_h4_R_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in REM stage.
AWE	stage_h4_avg_freq_Hz	Stage Hour 4 - Spindle average frequency (Hz) counting peaks in all stages.
AWF	stage_h4_N1_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in N1 stage.
AWG	stage_h4_N2_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in N2 stage.
AWH	stage_h4_N3_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in N3 stage.
AWI	stage_h4_N2N3_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AWJ	stage_h4_NREM_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AWK	stage_h4_R_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in REM stage.
AWL	stage_h4_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in all stages
AWM	stage_h4_N1_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in N1 stage.
AWN	stage_h4_N2_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in N2 stage.
AWO	stage_h4_N3_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in N3 stage.
AWP	stage_h4_N2N3_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in N2 and N3 stage.
AWQ	stage_h4_NREM_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AWR	stage_h4_R_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in REM stage.
AWS	stage_h4_amp_rms_uV	Stage Hour 4 - Average rms (Root Mean Square) amplitude (uV) in all stages
AWT	stage_h4_N1_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AWU	stage_h4_N2_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AWV	stage_h4_N3_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AWW	stage_h4_N2N3_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AWX	stage_h4_NREM_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AWY	stage_h4_R_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AWZ	stage_h4_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AXA	stage_h5_N1_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AXB	stage_h5_N2_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AXC	stage_h5_N3_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AXD	stage_h5_N2N3_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AXE	stage_h5_NREM_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AXF	stage_h5_R_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in REM stage available for detection.
AXG	stage_h5_min	Stage Hour 5 duration (min) minus the REM periods if excluded.
AXH	stage_h5_N1_spindle_count	Stage Hour 5 - Sleep spindle count in N1 stage.
AXI	stage_h5_N2_spindle_count	Stage Hour 5 - Sleep spindle count in N2 stage.
AXJ	stage_h5_N3_spindle_count	Stage Hour 5 - Sleep spindle count in N3 stage.
AXK	stage_h5_N2N3_spindle_count	Stage Hour 5 - Sleep spindle count in N2 and N3 stage.
AXL	stage_h5_NREM_spindle_count	Stage Hour 5 - Sleep spindle count in NREM stage (N1, N2, N3).
AXM	stage_h5_R_spindle_count	Stage Hour 5 - Sleep spindle count in REM stage.
AXN	stage_h5_spindle_count	Stage Hour 5 - Sleep spindle count in all stages.
AXO	stage_h5_N1_density	Stage Hour 5 - Spindle density (count/min) in N1 stage.
AXP	stage_h5_N2_density	Stage Hour 5 - Spindle density (count/min) in N2 stage.
AXQ	stage_h5_N3_density	Stage Hour 5 - Spindle density (count/min) in N3 stage.
AXR	stage_h5_N2N3_density	Stage Hour 5 - Spindle density (count/min) in N2 and N3 stage.
AXS	stage_h5_NREM_density	Stage Hour 5 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AXT	stage_h5_R_density	Stage Hour 5 - Spindle density (count/min) in REM stage.
AXU	stage_h5_N1_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N1 stage.
AXV	stage_h5_N2_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N2 stage.
AXW	stage_h5_N3_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N3 stage.
AXX	stage_h5_N2N3_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N2 and N3 stage.
AXY	stage_h5_NREM_spindle_sec	Stage Hour 5 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AXZ	stage_h5_R_spindle_sec	Stage Hour 5 - Average spindle duration (s) in REM stage.
AYA	stage_h5_spindle_sec	Stage Hour 5 - Average spindle duration (s) in all stages.
AYB	stage_h5_N1_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AYC	stage_h5_N2_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AYD	stage_h5_N3_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AYE	stage_h5_N2N3_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AYF	stage_h5_NREM_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AYG	stage_h5_R_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AYH	stage_h5_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AYI	stage_h5_N1_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N1 stage.
AYJ	stage_h5_N2_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N2 stage.
AYK	stage_h5_N3_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N3 stage.
AYL	stage_h5_N2N3_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AYM	stage_h5_NREM_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AYN	stage_h5_R_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in REM stage.
AYO	stage_h5_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in all stages.
AYP	stage_h5_N1_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in N1 stage.
AYQ	stage_h5_N2_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in N2 stage.
AYR	stage_h5_N3_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in N3 stage.
AYS	stage_h5_N2N3_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AYT	stage_h5_NREM_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AYU	stage_h5_R_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in REM stage.
AYV	stage_h5_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in all stages
AYW	stage_h5_N1_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in N1 stage.
AYX	stage_h5_N2_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in N2 stage.
AYY	stage_h5_N3_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in N3 stage.
AYZ	stage_h5_N2N3_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in N2 and N3 stage.
AZA	stage_h5_NREM_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AZB	stage_h5_R_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in REM stage.
AZC	stage_h5_amp_rms_uV	Stage Hour 5 - Average rms (Root Mean Square) amplitude (uV) in all stages
AZD	stage_h5_N1_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AZE	stage_h5_N2_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AZF	stage_h5_N3_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AZG	stage_h5_N2N3_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AZH	stage_h5_NREM_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AZI	stage_h5_R_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AZJ	stage_h5_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AZK	stage_h6_N1_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AZL	stage_h6_N2_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AZM	stage_h6_N3_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AZN	stage_h6_N2N3_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AZO	stage_h6_NREM_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AZP	stage_h6_R_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in REM stage available for detection.
AZQ	stage_h6_min	Stage Hour 6 duration (min) minus the REM periods if excluded.
AZR	stage_h6_N1_spindle_count	Stage Hour 6 - Sleep spindle count in N1 stage.
AZS	stage_h6_N2_spindle_count	Stage Hour 6 - Sleep spindle count in N2 stage.
AZT	stage_h6_N3_spindle_count	Stage Hour 6 - Sleep spindle count in N3 stage.
AZU	stage_h6_N2N3_spindle_count	Stage Hour 6 - Sleep spindle count in N2 and N3 stage.
AZV	stage_h6_NREM_spindle_count	Stage Hour 6 - Sleep spindle count in NREM stage (N1, N2, N3).
AZW	stage_h6_R_spindle_count	Stage Hour 6 - Sleep spindle count in REM stage.
AZX	stage_h6_spindle_count	Stage Hour 6 - Sleep spindle count in all stages.
AZY	stage_h6_N1_density	Stage Hour 6 - Spindle density (count/min) in N1 stage.
AZZ	stage_h6_N2_density	Stage Hour 6 - Spindle density (count/min) in N2 stage.
BAA	stage_h6_N3_density	Stage Hour 6 - Spindle density (count/min) in N3 stage.
BAB	stage_h6_N2N3_density	Stage Hour 6 - Spindle density (count/min) in N2 and N3 stage.
BAC	stage_h6_NREM_density	Stage Hour 6 - Spindle density (count/min) in NREM stage (N1, N2, N3).
BAD	stage_h6_R_density	Stage Hour 6 - Spindle density (count/min) in REM stage.
BAE	stage_h6_N1_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N1 stage.
BAF	stage_h6_N2_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N2 stage.
BAG	stage_h6_N3_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N3 stage.
BAH	stage_h6_N2N3_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N2 and N3 stage.
BAI	stage_h6_NREM_spindle_sec	Stage Hour 6 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BAJ	stage_h6_R_spindle_sec	Stage Hour 6 - Average spindle duration (s) in REM stage.
BAK	stage_h6_spindle_sec	Stage Hour 6 - Average spindle duration (s) in all stages.
BAL	stage_h6_N1_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BAM	stage_h6_N2_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BAN	stage_h6_N3_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BAO	stage_h6_N2N3_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BAP	stage_h6_NREM_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BAQ	stage_h6_R_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BAR	stage_h6_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
